,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Hate?,Flag?,Responding to,Upvotes,Downvotes
591,Townhall,"ISIS Attacks Afghan Prison, Complicating Afghan-Taliban Prisoner Release",['2020/08/04'],3 comments,https://townhall.com/tipsheet/micaelaburrow/2020/08/04/isis-attacks-afghan-prison-as-prisoner-exchange-being-finalized-n2573671,DSMike,Maybe they will band together and kill ISIS groups...silver lining.,,,,0,0
592,Townhall,"NYC Health Commissioner to De Blasio: Your COVID Response Sucked, So I'm Out…",['2020/08/04'],310 comments,https://townhall.com/tipsheet/mattvespa/2020/08/04/nyc-health-commissioner-resigns-n2573696,DSMike,Woke = death...as do all left wing ideological constructs.,,,,0,0
593,Townhall,What Genocide? Washington Post Praises Chinese Communist Party as Bastion of…,['2020/08/04'],45 comments,https://townhall.com/tipsheet/elliebufkin/2020/08/04/what-genocide-washington-post-praises-chinese-communist-party-as-bastion-of-prosperity-n2573674,DSMike,Whitewashing our history...bad...Whitewashing China's current and past history...good....the average American progressive fascist.,,,,2,1
594,Townhall,Portland Man Who Injured U.S. Marshal With a Bomb Has Been Arrested,['2020/08/04'],156 comments,https://townhall.com/tipsheet/katiepavlich/2020/08/04/portland-man-who-injured-us-marshal-with-a-bomb-has-been-arrested-n2573695,DSMike,Domestic terrorism and insurrection need to be met with military might...,,,,15,?
595,Townhall,Portland Man Who Injured U.S. Marshal With a Bomb Has Been Arrested,['2020/08/04'],156 comments,https://townhall.com/tipsheet/katiepavlich/2020/08/04/portland-man-who-injured-us-marshal-with-a-bomb-has-been-arrested-n2573695,DSMike,"Yep...and any, from any ideology, domestic terrorist deserves the max.",,,ElvisWasAHero2Most,3,?
596,Townhall,Veepstakes Derailed: Joe Biden's VP Rollout Has Devolved Into a Total Train…,['2020/08/04'],338 comments,https://townhall.com/tipsheet/mattvespa/2020/08/04/veepstakes-derailed-joe-bidens-vp-rollout-hasdevolved-into-a-total-train-wreck-n2573664,DSMike,"Leave him alone, choices are hard for people with dementia.",,,,1,?
597,Townhall,‘Absolutely Unprecedented’: Leftist PAC Infiltrates Local Republican Primaries to…,['2020/08/04'],34 comments,https://townhall.com/tipsheet/madelinepeltzer/2020/08/04/absolutely-unprecedented-leftist-pac-infiltrates-local-republican-primaries-to-flip-them-blue-n2573640,DSMike,The evil left being evil...I am not surprised at all.,,,,1,?
598,Townhall,"Hypocrisy on Parade: De Blasio Painted BLM Murals Without Permit, Demands Ot…",['2020/08/04'],14 comments,https://townhall.com/tipsheet/alexcorey/2020/08/04/de-blasio-admits-nyc-skiped-permit-process-for-black-lives-matter-murals-n2573677,DSMike,Equal protection and free speech...do progressive fascists understand anything pertaining to our constitution?,,,,7,?
599,Townhall,President Trump Signs Bipartisan Great American Outdoors Act Into Law,['2020/08/04'],12 comments,https://townhall.com/tipsheet/reaganmccarthy/2020/08/04/great-american-outdoors-act-n2573676,DSMike,And?  We still will not have access to BLM lands that are part of our state...exactly how does this make us more free?,,,,0,0
600,Townhall,NY GOP: This Is 'The End of Honest Elections in New York State',['2020/08/04'],169 comments,https://townhall.com/tipsheet/cortneyobrien/2020/08/04/ny-gop-this-is-the-end-of-honest-elections-in-new-york-state-n2573680,DSMike,Be prepared to see vans full of just found ballots when elections are close...of course they will all be dem votes.,,,,12,?
601,Townhall,Portland Rioters Set Their Sights on Another Target After Feds Begin Withdra…,['2020/08/04'],171 comments,https://townhall.com/tipsheet/juliorosas/2020/08/04/portland-rioters-set-their-sights-on-another-target-after-feds-begin-withdrawing-from-courthouse-n2573669,DSMike,Insurrection in our nation needs to be dealt with in a military manner...,,,,2,?
602,Townhall,Here We Go: 2020 Democratic Platform Embraces 'Structural Reform' Power Gra…,['2020/08/04'],413 comments,https://townhall.com/tipsheet/guybenson/2020/08/04/reports-dems-planning-another-judicial-power-grab-if-they-win-back-senate-n2573572,DSMike,"In their quest for total power over the citizens of our nation, never be surprised at the depths of evil the American left will go to.",,,,0,0
603,Townhall,"With Police Being Attacked and Under Threat of Being Defunded, July Gun Sale…",['2020/08/04'],261 comments,https://townhall.com/tipsheet/mattvespa/2020/08/04/with-police-being-attacked-and-gutted-july-gun-sales-were-one-for-the-record-books-n2573662,DSMike,"It is OK snowflake, I know life is hard but you will be taken care of by your progressive masters.",,,juskom95,2,2
604,Townhall,"With Police Being Attacked and Under Threat of Being Defunded, July Gun Sale…",['2020/08/04'],261 comments,https://townhall.com/tipsheet/mattvespa/2020/08/04/with-police-being-attacked-and-gutted-july-gun-sales-were-one-for-the-record-books-n2573662,DSMike,Tyrant or not doing enough...which is it with you people?,,,NEVERLOST123,5,?
605,Townhall,"With Police Being Attacked and Under Threat of Being Defunded, July Gun Sale…",['2020/08/04'],261 comments,https://townhall.com/tipsheet/mattvespa/2020/08/04/with-police-being-attacked-and-gutted-july-gun-sales-were-one-for-the-record-books-n2573662,DSMike,Black people are not citizens and should not own guns?  Is that what you are saying?,,,NEVERLOST123,1,?
606,Townhall,"With Police Being Attacked and Under Threat of Being Defunded, July Gun Sale…",['2020/08/04'],261 comments,https://townhall.com/tipsheet/mattvespa/2020/08/04/with-police-being-attacked-and-gutted-july-gun-sales-were-one-for-the-record-books-n2573662,DSMike,"Most law abiding people will never face a no knock warrant, and the people that generally do are unable to purchase legal firearms anyway...straw man argument.",,,NEVERLOST123,5,2
607,Townhall,"With Police Being Attacked and Under Threat of Being Defunded, July Gun Sale…",['2020/08/04'],261 comments,https://townhall.com/tipsheet/mattvespa/2020/08/04/with-police-being-attacked-and-gutted-july-gun-sales-were-one-for-the-record-books-n2573662,DSMike,"The right to protect you and yours...the truly American right...in the face of progressive fascism, the most important right.",,,,2,?
608,Townhall,Mayor Demands Fire Department Remove Show of Support For Police Department,['2020/08/04'],217 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/08/04/mayor-skewers-fire-departments-for-showing-support-of-police-departments-n2573666,DSMike,"Progressive fascism...you are only allowed to think and say those things that are sanctioned by your elites.  100% the opposite of being a free American, reject these evil people at every ballot box.",,,,44,?
609,Townhall,Former MSNBC Producer Explains Why She Left in Blistering Letter,['2020/08/04'],596 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/08/04/producer-leaves-msnbc-with-blistering-letter-n2573665,DSMike,lol...delving into the political scum that the story was written about...good job progressive fascist poster boy.,,,Matt Mullen,2,?
610,Townhall,Former MSNBC Producer Explains Why She Left in Blistering Letter,['2020/08/04'],596 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/08/04/producer-leaves-msnbc-with-blistering-letter-n2573665,DSMike,"Let's have it, every news source, full and civil discourse.  I welcome it and desire it, for in the arena of ideas and logic conservatism reigns supreme.",,,,2,?
611,Townhall,Ivanka Trump and AG Barr to Host Roundtable Unveiling DOJ Housing Gran…,['2020/08/04'],60 comments,https://townhall.com/tipsheet/reaganmccarthy/2020/08/04/ivankabarr-roundtable-n2573639,DSMike,"This is the one of the least talked about and most disgusting evils of our time, human trafficking, or modern slavery.  TY Ivanka and Mr. President for taking this on, our southern border is rife with this scourge and it needs to be eradicated.",,,,12,?
612,Townhall,Dem State Senator 'Perplexed' by NY Health Commissioner at Nursing Home H…,['2020/08/03'],154 comments,https://townhall.com/tipsheet/cortneyobrien/2020/08/03/ny-health-commissioner-presser-on-nursing-home-policy-n2573591,DSMike,Doubling down on simple...OK.,,,Rich Farmer,1,?
613,Townhall,Biden Campaign Confirms What We All Suspected: They Don't Want More Debates,['2020/08/03'],275 comments,https://townhall.com/tipsheet/madelinepeltzer/2020/08/03/biden-campaign-confirms-what-we-all-suspected-they-dont-want-more-debates-n2573619,DSMike,"Hiding, I am not sure that America wants a yellow coward for president...vote orange.",,,,5,?
614,Townhall,Dem State Senator 'Perplexed' by NY Health Commissioner at Nursing Home H…,['2020/08/03'],154 comments,https://townhall.com/tipsheet/cortneyobrien/2020/08/03/ny-health-commissioner-presser-on-nursing-home-policy-n2573591,DSMike,"lol...he actually gave specifics, but I expect a simple answer from a simpleton so your response is no surprise.",,,Rich Farmer,4,1
615,Townhall,Dem State Senator 'Perplexed' by NY Health Commissioner at Nursing Home H…,['2020/08/03'],154 comments,https://townhall.com/tipsheet/cortneyobrien/2020/08/03/ny-health-commissioner-presser-on-nursing-home-policy-n2573591,DSMike,"lol...Cuomo was praising the handeling of COVID by the federal government just a few weeks ago, but one must spin and obfuscate if one is to save one;s legacy.",,,,11,?
616,Townhall,CDC Director Admits One Incentive That Could Screw with COVID Death Toll,['2020/08/03'],182 comments,https://townhall.com/tipsheet/mattvespa/2020/08/03/cdc-director-admits-one-incentive-that-could-screw-with-covid-death-toll-n2573634,DSMike,"A simple google search tells you all you need to know about the subject, there has been misreporting of the cause of death for people since the beginning of COVID...because, orange man bad.",,,,23,?
617,Townhall,President Trump Signs Executive Order Instructing Federal Agencies to 'Hire Am…,['2020/08/03'],399 comments,https://townhall.com/tipsheet/reaganmccarthy/2020/08/03/potus-eo-n2573602,DSMike,I am not stupid enough to think that any politician gives a damn about anyone besides themselves...are you that stupid?,,,OneTermLoser,6,2
618,Townhall,President Trump Signs Executive Order Instructing Federal Agencies to 'Hire Am…,['2020/08/03'],399 comments,https://townhall.com/tipsheet/reaganmccarthy/2020/08/03/potus-eo-n2573602,DSMike,Better than not at all as we have had in the past.,,,OneTermLoser,12,?
619,Townhall,President Trump Signs Executive Order Instructing Federal Agencies to 'Hire Am…,['2020/08/03'],399 comments,https://townhall.com/tipsheet/reaganmccarthy/2020/08/03/potus-eo-n2573602,DSMike,"The collective, goose stepping progressive fascist speaks.",,,belittle,0,0
620,Townhall,President Trump Signs Executive Order Instructing Federal Agencies to 'Hire Am…,['2020/08/03'],399 comments,https://townhall.com/tipsheet/reaganmccarthy/2020/08/03/potus-eo-n2573602,DSMike,America first...nothing wrong with that at all.,,,,24,?
621,Townhall,'Back the Blue' Rally In Illinois Draws Hundreds as Police Shut Down Violent C…,['2020/08/03'],48 comments,https://townhall.com/tipsheet/elliebufkin/2020/08/03/back-the-blue-rally-in-illinois-draws-hundreds-as-police-shut-down-violent-counter-protesters-n2573594,DSMike,"Class versus no class and an example of peaceful protest and violent riot.  I for one back the blue and will continue to do so, anarchy is not an option.",,,,14,?
622,Townhall,Thousands of Mask-less Demonstrators in Berlin Protest COVID-19 Restrictions,['2020/08/03'],2 comments,https://townhall.com/tipsheet/micaelaburrow/2020/08/03/antilockdown-protests-in-germany-n2573598,DSMike,"Just like in our nation there are differing political views in Germany, the difference is there are far more than just two sides.",,,,0,0
623,Townhall,Smear Merchant: Pelosi Can't Substantiate Her Attack on Dr. Birx,['2020/08/03'],49 comments,https://townhall.com/tipsheet/guybenson/2020/08/03/surprise-pelosi-cant-defend-her-smear-of-dr-birx-n2573568,DSMike,Class...something that the entire American left knows nothing about.,,,,4,?
624,Townhall,"Study Shows The Harsh Reality of Effectively, Affordably Testing College St…",['2020/08/03'],11 comments,https://townhall.com/tipsheet/alexcorey/2020/08/03/college-students-cant-return-campus-unless-they-get-tested-very-frequently-according-to-new-study-n2573596,DSMike,"$$$$, that is all they care about...certainly not about education.",,,,3,?
625,Townhall,Congressional Dems Subpoena Four Top Pompeo Aides,['2020/08/03'],86 comments,https://townhall.com/tipsheet/cortneyobrien/2020/08/03/house-dems-subpoena-pompeo-aides-n2573615,DSMike,"Every person in the executive branch works at the pleasure of the president of the United States, any president...if he does not like the way you are doing your job then you are fired...end of story, no need for oversight.",,,,14,?
626,Townhall,Portland Official Charging Feds a Fee for Each Day the Fence Protecting the Court…,['2020/08/03'],145 comments,https://townhall.com/tipsheet/juliorosas/2020/08/03/portland-commissioner-wants-to-charge-feds-for-putting-up-a-fence-to-protect-the-courthouse-n2573607,DSMike,"Peaceful protestors...another obfuscation and lie by the progressive fascists.  Do not pay, easy as that.",,,,8,?
627,Townhall,Insanity: Chicago-Area Leaders Want to Cancel History Classes Until 'Suitable Alt…,['2020/08/03'],87 comments,https://townhall.com/tipsheet/mattvespa/2020/08/03/insanity-chicagoarea-leaders-want-to-cancel-history-classes-until-suitable-alternative-is-found-n2573601,DSMike,"Suitable alternative...read, alternative history that actually makes left wing policies look good, even though they are historical failures.",,,,6,?
628,Townhall,The Media and Democratic 'Unmarked' and 'Unidentified' 'Secret Police' In Port…,['2020/08/03'],188 comments,https://townhall.com/tipsheet/juliorosas/2020/08/03/the-medias-unmarked-and-unidentified-secret-police-portland-lie-n2573593,DSMike,"Really?  List them please, I can...can you?",,,Jay Williams,5,?
629,Townhall,The Media and Democratic 'Unmarked' and 'Unidentified' 'Secret Police' In Port…,['2020/08/03'],188 comments,https://townhall.com/tipsheet/juliorosas/2020/08/03/the-medias-unmarked-and-unidentified-secret-police-portland-lie-n2573593,DSMike,"Lies, obfuscations and fantasies are all that the progressive fascists have, if the true narrative of events were to get to the mainstream American then their power grab would be over.",,,,13,?
630,Townhall,'The Monster Knew Where I Lived': Federal Judge Demands More Protection After H…,['2020/08/03'],79 comments,https://townhall.com/tipsheet/elliebufkin/2020/08/03/the-monster-knew-where-i-lived-federal-judge-demands-more-protection-after-her-sons-murder-n2573599,DSMike,"Where does such protection end?  Do we protect federal prosecutors, are they less important than judges?  What about federal agents and even local prosecutors and police, are they less important than judges?  Sorry you chose your career, with it comes risk,",,,,8,?
631,Townhall,Is What's Happening in NYC a Glimpse into Joe Biden's America?,['2020/08/03'],89 comments,https://townhall.com/tipsheet/mattvespa/2020/08/03/bad-apple-its-august-and-there-are-now-more-shootings-this-year-in-nyc-than-al-n2573587,DSMike,"If this is what the progressive fascists want, let them have it...let the urban cesspools devolve further into oblivion.  They voted for it, let the citizens reap the consequences of their vote.",,,,8,1
632,Townhall,"Woke NBA Coach: Actually, I Was Wrong About Hong Kong and Free Speech, and I…",['2020/08/03'],701 comments,https://townhall.com/tipsheet/guybenson/2020/08/03/woke-nba-coach-i-was-wrong-about-china-and-hong-kong-and-i-regret-it-n2573566,DSMike,"American professional sports and athletes...I put them in the same place as the Hollywood types.  Bubble living citizens who no longer have any idea what it takes to put a roof overhead and food on the table, therefore, ignore.",,,,16,1
633,Townhall,Clyburn: Trump Is Mussolini,['2020/08/03'],330 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/08/03/clyburn-trumps-mussolini-n2573590,DSMike,"He was anti-capitalist, he started as a socialist and then went on to fascism as his economic ideology of choice....what he called the third way.",,,Caporal Kieffer,0,0
634,Townhall,Clyburn: Trump Is Mussolini,['2020/08/03'],330 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/08/03/clyburn-trumps-mussolini-n2573590,DSMike,Mussolini was an anti-capitalist dictator that went from socialism to fascism as his favorite economic ideology...and you say you have a good grasp of history.  He was more in your ideology than ours.,,,,4,?
635,Townhall,New Poll: Overwhelming Majority of Americans Know Exactly Who is Respons…,['2020/07/31'],116 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/31/new-poll-americans-properly-blame-china-for-wuhan-coronavirus-fiasco-n2573494,DSMike,lol...Speaky Engrish Chinese comrade?,,,stevor,0,0
636,Townhall,Time For Tough Love For The Euroweenies,['2020/08/03'],497 comments,https://townhall.com/columnists/kurtschlichter/2020/08/03/time-for-tough-love-for-the-euroweenies-n2573540,DSMike,"My wife is German so I may have a different take on this.  We need to ban together Europe against China, this is no time to alienate our long time allies in an effort to combat China and destroy them economically.  If keeping our military in Germany can get them more fully on our side, they are pretty much already there, against China then it is money well spent.",,,,0,0
637,Townhall,Why Some Chicago Leaders Are Calling For Schools to 'Abolish' History Classes,['2020/08/03'],212 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/08/03/why-some-chicago-leaders-are-calling-for-schools-to-stop-teaching-history-n2573588,DSMike,"In school we learned about historic black people, native American people and Hispanic peoples...as well as white people.  I am not sure what they are talking about unless it is to teach that all white people are evil...then we have a real racist problem.",,,,4,?
638,Townhall,Steve Scalise on Gov. Whitmer's 'Sickening' Veto,['2020/08/03'],605 comments,https://townhall.com/tipsheet/cortneyobrien/2020/08/03/scalise-on-gov-whitmers-sickening-veto-n2573561,DSMike,When you force unprepared organizations to keep infected people in a pool of very vulnerable people then the incidence of infection and death will unavoidably go up...logic that even a progressive should understand...but I guess not.,,,,3,?
639,Townhall,"That's Called Terrorism, Children: Seattle Police Chief Reveals Contents of Van Imp…",['2020/07/30'],396 comments,https://townhall.com/tipsheet/mattvespa/2020/07/30/seattle-police-chief-reveals-what-was-found-inside-van-n2573418,DSMike,Now you are obfuscating...face it you lost.,,,SkippingDog,0,0
640,Townhall,New Poll: Overwhelming Majority of Americans Know Exactly Who is Respons…,['2020/07/31'],116 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/31/new-poll-americans-properly-blame-china-for-wuhan-coronavirus-fiasco-n2573494,DSMike,"Nice spin but the numbers do not line up with your spin.  The spread of the virus is not the issue, hospitalizations and death rates are the main concern and as a function of population we stack up quite well.",,,JaxJJ,5,?
641,Townhall,New Poll: Overwhelming Majority of Americans Know Exactly Who is Respons…,['2020/07/31'],116 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/31/new-poll-americans-properly-blame-china-for-wuhan-coronavirus-fiasco-n2573494,DSMike,The problem was that China destroyed the original research and disappeared those scientists involved in it.  Then they went on a misinformation campaign to try and make this someone else's problem.  Recently that have sold back protective equipment to other countries that donated that equipment to them...they are very dirty and it is nice to see Americans are educated on the subject.,,,,21,?
642,Townhall,New Poll: Overwhelming Majority of Americans Know Exactly Who is Respons…,['2020/07/31'],116 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/31/new-poll-americans-properly-blame-china-for-wuhan-coronavirus-fiasco-n2573494,DSMike,"Our numbers actually stack up as comparable to other nations given population comparisons, except three that habitually lie.  With the exception of not stopping EU travel fast enough our response has been quite good.",,,JaxJJ,2,?
643,Townhall,"Dr. Fauci Suggested All Kinds of Limits on Churches, Refuses to Do the Same for Lef…",['2020/07/31'],457 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/31/dr-fauci-refuses-to-admit-protests-spread-wuhan-coronavirus-n2573514,DSMike,"We do church online and are staying at home right now...mostly for my wife's protection as she has medical conditions that could put her at greater risk.  It is all about personal choice and accepting the consequences of your actions be they good or bad...personal responsibility.  Freedom and liberty are hard, most progressives do not like hard.",,,,1,?
644,Townhall,Pelosi Reportedly Didn't Speak Too Highly of Dr. Birx in Closed Door Meeting,['2020/07/31'],128 comments,https://townhall.com/tipsheet/cortneyobrien/2020/07/31/pelosi-reportedly-didnt-speak-too-highly-of-dr-birx-in-closed-door-meeting-n2573519,DSMike,Get your name on a card and you are the greatest person on earth...wow popularity in the progressive ideology has a very low bar.,,,,7,?
645,Townhall,Federal Courthouse Experiences Night of Relative Calm After Being Reinforced By…,['2020/07/31'],92 comments,https://townhall.com/tipsheet/juliorosas/2020/07/31/federal-courthouse-experiences-night-of-relative-calm-after-reinforced-by-oregon-state-police-n2573515,DSMike,Calm before the storm...Once the federal agents leave the city these scum will start again.,,,,1,?
646,Townhall,Ex-Police Officer Who Justifiably Shot Michael Brown in Self-Defense Won't Be…,['2020/07/31'],214 comments,https://townhall.com/tipsheet/mattvespa/2020/07/31/former-police-officer-who-justifiably-killed-michael-brown-in-selfdefense-wont-be-charged-after-reinvestigation-n2573507,DSMike,"Ahhhh...the beginnings of the cops are after black people canard.  No police officer I know wakes up and says to himself, I think I will go out and violate a minority today.  That is the myth the progressive fascists want Americans to believe.",,,,39,?
647,Townhall,Feinstein: You Know Who's Growing Increasingly 'Respectable'? China.,['2020/07/31'],153 comments,https://townhall.com/tipsheet/guybenson/2020/07/31/feinstein-you-know-whos-growing-increasingly-respectable-china-n2573508,DSMike,"The Chinese people are not bad, the government is...before the progressive fascists start calling us racists.",,,,0,0
648,Townhall,"Oh, Here We Go: DC Mayor Calls on Businesses to Narc on Customers Not Fol…",['2020/07/31'],113 comments,https://townhall.com/tipsheet/mattvespa/2020/07/31/oh-here-we-go-dc-mayor-calls-on-businesses-to-narc-on-patrons-not-following-mask-edict-n2573506,DSMike,The collective has mandated that you bend knee to the progressive fascist ideology.  What will happen to those who say no?,,,,3,?
649,Townhall,Insane: Seattle Moves to Abolish Entire Police Force,['2020/07/31'],1887 comments,https://townhall.com/tipsheet/mattvespa/2020/07/31/insane-seattle-moves-to-abolish-police-force-n2573513,DSMike,"Have at it, let the decay of the urban cesspool of Seattle accelerate...just make sure the residents that voted in these Marxist scum stay in Seattle and deal with the consequences of their vote.",,,,1,?
650,Townhall,"White House: We've Sent Democrats Four Offers to Help Americans, They've Reject…",['2020/07/31'],278 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/31/white-house-weve-sent-democrats-four-offers-to-help-americans-theyve-rejected-all-of-them-n2573509,DSMike,"If they want to hold hurting Americans as political hostages then let them, and make them own it.",,,,4,?
651,Townhall,CNN Was Afraid to Say a Certain Term in Their ‘Woke’ Tweet About Cervical Cancer,['2020/07/31'],133 comments,https://townhall.com/tipsheet/mattvespa/2020/07/31/cnns-woke-tweet-about-cervical-cancer-n2573499,DSMike,Woke is dangerous for society.,,,,9,?
652,Townhall,Horror in Portland: Rioters Light Pig Head and American Flag on Fire Near Downtown,['2020/07/31'],98 comments,https://townhall.com/tipsheet/elliebufkin/2020/07/31/horror-in-portland-rioters-light-pig-head-american-flag-on-fire-near-downtown-n2573500,DSMike,"Subhuman scum, animals with rabies are put down, time to do the same with these infected animals.",,,,2,?
653,Townhall,Rep. Scalise: Even the Title of Today's Coronavirus Hearing Proves Dems Are Pl…,['2020/07/31'],353 comments,https://townhall.com/tipsheet/cortneyobrien/2020/07/31/steve-scalises-stellar-performance-at-fridays-coronavirus-hearing-n2573503,DSMike,What is good for the American people is no longer the question in DC...it is all about how each team can gather power to themselves...past time for the DC cesspool to go away.,,,,2,?
654,Townhall,Another Woman Arrested for Stealing Crucial Medical Information on Behalf of…,['2020/07/31'],100 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/31/ohio-woman-pleads-guilty-to-stealing-pediatric-medical-information-for-the-chinese-communist-party-n2573492,DSMike,Lock down all trade with China until they operate honestly...time to get aggressive.,,,,3,?
655,Townhall,"Question: If a Coronavirus Vaccine Were Approved and Produced Tomorrow, Woul…",['2020/07/31'],485 comments,https://townhall.com/tipsheet/guybenson/2020/07/31/poll-if-a-coronavirus-vaccine-were-produced-tomorrow-would-you-take-it-n2573373,DSMike,Serving on a hospital board and having several doctor friends I would ask them to research teh product and if everything were on the up and up I would take it.  My wife has preexisting conditions and would never do anything to put her life in danger.,,,,1,?
656,Townhall,The Chicago Gun Myth,['2020/07/31'],154 comments,https://townhall.com/columnists/davidharsanyi/2020/07/31/the-chicago-gun-myth-n2573486,DSMike,"Progressives lie, just as easy as they breath.",,,,5,?
657,Townhall,"That's Called Terrorism, Children: Seattle Police Chief Reveals Contents of Van Imp…",['2020/07/30'],396 comments,https://townhall.com/tipsheet/mattvespa/2020/07/30/seattle-police-chief-reveals-what-was-found-inside-van-n2573418,DSMike,"Violation of criminal laws...not there, but with the evil left wing rioters it is...hmmmmmm.",,,SkippingDog,0,0
658,Townhall,Epstein Docs Were Unsealed. The FBI Knew About Creepy Allegations…And Did Noth…,['2020/07/31'],611 comments,https://townhall.com/tipsheet/mattvespa/2020/07/31/maxwellepstein-docs-n2573489,DSMike,"Sad for these girls and sad that we are supposed to be a nation of laws...but those laws and our legal system turned a blind eye to these victims, because of politics.  We should have much more shame for this event than any past sins we may have been involved in, we are supposed to grow as a nation and become better but alas it seems we have not done so.",,,,2,?
659,Townhall,How One Progressive Grandma Outed Her Portland Anarchist Grandson,['2020/07/31'],116 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/07/31/anarchist-who-threw-ied-at-courthouse-identified-by-his-grandma-n2573346,DSMike,Generational insurrection = generational welfare...the evil left in a nutshell.,,,,1,?
660,Townhall,Acting DHS Secretary: The Portland Mayor Is 'Not Telling the Truth',['2020/07/31'],288 comments,https://townhall.com/tipsheet/cortneyobrien/2020/07/31/chad-wolf-condemns-portland-mayor-for-misleading-the-public-n2573497,DSMike,"Illegal and legal immigration, peaceful protest and violent uprising...the evil left in our nation never tells we the people the truth, they spin and obfuscate issues to try and make their stance more palatable to our good citizens.  There was a regime in Europe in the 1930s that did much the same, one day our nation will figure it out, but will we still be a nation by then?",,,,3,?
661,Townhall,"Sen. Tim Scott, Captain America 'Disagree Without Being Disagreeable'",['2020/07/30'],25 comments,https://townhall.com/tipsheet/madelinepeltzer/2020/07/30/sen-tim-scott-chris-evans-disagree-without-being-disagreeable-n2573445,DSMike,"There are no very few dems, most are now full blown Marxists...that is the issue.",,,,0,0
662,Townhall,"That's Called Terrorism, Children: Seattle Police Chief Reveals Contents of Van Imp…",['2020/07/30'],396 comments,https://townhall.com/tipsheet/mattvespa/2020/07/30/seattle-police-chief-reveals-what-was-found-inside-van-n2573418,DSMike,"No violence, no terrorism...did you miss the definition?",,,SkippingDog,2,?
663,Townhall,"That's Called Terrorism, Children: Seattle Police Chief Reveals Contents of Van Imp…",['2020/07/30'],396 comments,https://townhall.com/tipsheet/mattvespa/2020/07/30/seattle-police-chief-reveals-what-was-found-inside-van-n2573418,DSMike,"No storming went on, again your fantasy world seems to be interfering with reality, you should see someone about that.",,,SkippingDog,0,0
664,Townhall,"That's Called Terrorism, Children: Seattle Police Chief Reveals Contents of Van Imp…",['2020/07/30'],396 comments,https://townhall.com/tipsheet/mattvespa/2020/07/30/seattle-police-chief-reveals-what-was-found-inside-van-n2573418,DSMike,"When did that happen?  Your confusion between reality and fantasy is alarming.  There were people who showed up and protested, but no capitols were stormed that i could find.  Kind of sad that you have to lie to make a point.",,,SkippingDog,0,0
665,Townhall,Local Reporter Absolutely Shreds Local Seattle Leaders For Their Gross Hypocris…,['2020/07/30'],171 comments,https://townhall.com/tipsheet/mattvespa/2020/07/30/local-reporter-absolutely-shreds-local-seattle-leaders-for-their-gross-hypocrisy-over-riots-n2573421,DSMike,"Wonders never cease, a journalist telling it like it is, a rarity.",,,,36,?
666,Townhall,Pompeo: The Tide is Turning Against China,['2020/07/30'],7 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/30/pompeo-the-tide-is-turning-against-china-n2573448,DSMike,"Good start, starve them out economically.",,,,4,?
667,Townhall,President Obama Gets Political at John Lewis's Funeral,['2020/07/30'],360 comments,https://townhall.com/tipsheet/cortneyobrien/2020/07/30/obama-gets-political-at-john-lewiss-funeral-n2573455,DSMike,When does Obama not get political?  No class is the charge I have heard before.,,,,2,?
668,Townhall,Victory: Missouri AG Intervenes to Drop Charges Against St. Louis Couple Who Fe…,['2020/07/30'],605 comments,https://townhall.com/tipsheet/mattvespa/2020/07/30/victory-missouri-ag-intervenes-to-drop-charges-against-couple-who-fended-off-mob-n2573458,DSMike,"When your right to defend you and yours is in question then the tyrannical minded people win, along with the criminal class.",,,,14,?
669,Townhall,Tough First Week: Ratings For Joy Reid's New Primetime Show Dropped Like a Sto…,['2020/07/30'],325 comments,https://townhall.com/tipsheet/elliebufkin/2020/07/30/tough-first-week-ratings-for-joy-reids-new-primetime-show-dropped-like-a-stone-n2573441,DSMike,When hatred is your default position on all subjects then your show will wear on the nerves of normal people quickly.,,,,12,?
670,Townhall,BREAKING: Herman Cain Has Died of Coronavirus,['2020/07/30'],1010 comments,https://townhall.com/tipsheet/mattvespa/2020/07/30/herman-cain-has-died-of-coronavirus-n2573430,DSMike,Two days after the event...at the very edges of the incubation period.,,,True Patriot,0,0
671,Townhall,"No One Is Going to Do That, Bro: Dr. Fauci's Latest COVID Precaution Is Just Laughable",['2020/07/30'],308 comments,https://townhall.com/tipsheet/mattvespa/2020/07/30/no-one-is-going-to-do-that-bro-dr-faucis-latest-covid-precaution-is-just-laug-n2573424,DSMike,If the dems win in November then watch how fast all of these guidelines and lock-downs evaporate...It has never been about the virus it has been about gaining power for the evil left.,,,,13,?
