,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Hate?,Flag??,Responding to,Upvotes,Downvotes
974,American Renaissance,In Tijuana the Night Life and Sex Trade Carry on Despite Coronavirus,['2020/08'],41 comments,https://www.amren.com/news/2020/08/in-tijuana-the-night-life-and-sex-trade-carry-on-despite-coronavirus/,HT,More of those religious family values Mexicans the GOP told us about.,,,,2,?
975,American Renaissance,Kamala Harris’s Nomination Is a Turning Point for Democrats,['2020/08'],50 comments,https://www.amren.com/news/2020/08/kamala-harriss-nomination-is-a-turning-point-for-democrats/,HT,So electing Obama wasn't the turning point?,,,,3,?
976,American Renaissance,"French Cop to No-Go Zone Residents: Just Move, or Go Vigilante",['2020/08'],49 comments,https://www.amren.com/news/2020/08/french-cop-to-no-go-zone-residents-just-move-or-go-vigilante/,HT,That won't save you after you are arrested.  Self defense is not a valid concept in most of Europe.,,,American_cavalier,4,?
977,American Renaissance,"French Cop to No-Go Zone Residents: Just Move, or Go Vigilante",['2020/08'],49 comments,https://www.amren.com/news/2020/08/french-cop-to-no-go-zone-residents-just-move-or-go-vigilante/,HT,This is what it looks like when the government disarms you and then turns you over to non-whites who hate you.,,,,8,?
978,American Renaissance,"Milwaukee Police Defend the Six Times Officers Used Tear Gas, Pepper Spray Dur…",['2020/08'],18 comments,https://www.amren.com/news/2020/08/milwaukee-police-defend-the-six-times-officers-used-tear-gas-pepper-spray-during-protests/,HT,Don't blame them.  Getting involved in a fight among blacks is a no win situation.  Even the victim you save might turn on you and claim you are a racist.,,,Ed Simian,0,0
979,American Renaissance,"Milwaukee Police Defend the Six Times Officers Used Tear Gas, Pepper Spray Dur…",['2020/08'],18 comments,https://www.amren.com/news/2020/08/milwaukee-police-defend-the-six-times-officers-used-tear-gas-pepper-spray-during-protests/,HT,"Not only does the Left want to stop you from defending yourself and your property, they also want to stop law enforcement from protecting you.  The only legitimate use of force is by their hand picked savages.",,,,6,?
980,American Renaissance,Biden Tapping Kamala Harris Proves Race Is King,['2020/08'],343 comments,https://www.amren.com/blog/2020/08/joe-biden-kamala-harris-race-regionalism-american-politics/,HT,"There is a reason no one fights back.  If you defend yourself against a black, you still might be prosecuted for both the assault and for a hate crime.  The two guys who were attacked by Arbery and the cop who was attacked by another black in Atlanta are both under arrest for murder.  You can lose everything including your freedom.  Your best course is avoid blacks the best you can and hope you don't have to use force even to save your life.  This is where we are.",,,Guest,1,?
981,American Renaissance,Biden Tapping Kamala Harris Proves Race Is King,['2020/08'],343 comments,https://www.amren.com/blog/2020/08/joe-biden-kamala-harris-race-regionalism-american-politics/,HT,First they brainwashed and conditioned white Americans and then they demoralized them to completely remove any chance of insurrection.,,,Guest,1,?
982,American Renaissance,What Would a President Harris Mean for Whites?,['2020/08'],249 comments,https://www.amren.com/commentary/2020/08/what-would-a-president-harris-mean-for-whites/,HT,"Harris has no strong belief system including no inherent hatred of whites.  What she is, is an opportunist who would launch a full scale attack on white Americans for the sake of her own power.  For that reason, she is just as dangerous as the committed black nationalist.",,,,17,?
983,American Renaissance,"Fairfax County, Virginia Public Schools Tell Parents Not to Hire Tutors Because It is…",['2020/08'],123 comments,https://www.amren.com/news/2020/08/fairfax-county-virginia-public-schools-tell-parents-not-to-hire-tutors-because-it-is-unfair-to-kids-whose-parents-cant-afford-them/,HT,Next up.  Caring white parents should not teach their kids anything because it's unfair to blacks.,,,,2,?
984,American Renaissance,"You Can Write Anything on the Street, as Long as It’s ‘Black Lives Matter’",['2020/08'],18 comments,https://www.amren.com/news/2020/08/you-can-write-anything-on-the-street-as-long-as-its-black-lives-matter/,HT,I should be happy about that even as our country is destroyed by non-whites?,,,DAR,0,0
985,American Renaissance,"You Can Write Anything on the Street, as Long as It’s ‘Black Lives Matter’",['2020/08'],18 comments,https://www.amren.com/news/2020/08/you-can-write-anything-on-the-street-as-long-as-its-black-lives-matter/,HT,That is because legitimate white citizens have been replaced by non-whites.,,,IstvanIN,3,?
986,American Renaissance,"You Can Write Anything on the Street, as Long as It’s ‘Black Lives Matter’",['2020/08'],18 comments,https://www.amren.com/news/2020/08/you-can-write-anything-on-the-street-as-long-as-its-black-lives-matter/,HT,Some of us were painfully aware that we had lost our liberty decades ago.  The fact that we now have government endorsed graffiti doesn't change that much.,,,,5,1
987,American Renaissance,Ilhan Omar Wins Primary in Minnesota over Well-Funded Rival,['2020/08'],49 comments,https://www.amren.com/news/2020/08/ilhan-omar-wins-primary-in-minnesota-over-well-funded-rival/,HT,Edit.  My bad.  I had AOC on my mind.,,,Die.Leit,1,?
988,American Renaissance,Ilhan Omar Wins Primary in Minnesota over Well-Funded Rival,['2020/08'],49 comments,https://www.amren.com/news/2020/08/ilhan-omar-wins-primary-in-minnesota-over-well-funded-rival/,HT,She will be a serious candidate for President within 10 years.,,,,1,?
989,American Renaissance,Biden Tapping Kamala Harris Proves Race Is King,['2020/08'],343 comments,https://www.amren.com/blog/2020/08/joe-biden-kamala-harris-race-regionalism-american-politics/,HT,"We'll see.  If people voted logically, every state would vote Trump but we know that won't happen.",,,No Thanks,5,1
990,American Renaissance,Biden Tapping Kamala Harris Proves Race Is King,['2020/08'],343 comments,https://www.amren.com/blog/2020/08/joe-biden-kamala-harris-race-regionalism-american-politics/,HT,South Africa under white rule had more economic output than the rest of Africa combined.  It was actually the only developed country there.,,,Son of the 1st Revolution,5,?
991,American Renaissance,Biden Tapping Kamala Harris Proves Race Is King,['2020/08'],343 comments,https://www.amren.com/blog/2020/08/joe-biden-kamala-harris-race-regionalism-american-politics/,HT,Worse.  Half the whites in this country are almost giddy about being ruled by blacks.,,,valkyrja,5,?
992,American Renaissance,Biden Tapping Kamala Harris Proves Race Is King,['2020/08'],343 comments,https://www.amren.com/blog/2020/08/joe-biden-kamala-harris-race-regionalism-american-politics/,HT,Blacks won't vote for a black conservative though.  They will vote 90% for a white Democrat over a black Republican.,,,DarienX,5,?
993,American Renaissance,Biden Tapping Kamala Harris Proves Race Is King,['2020/08'],343 comments,https://www.amren.com/blog/2020/08/joe-biden-kamala-harris-race-regionalism-american-politics/,HT,That doesn't mean they won't be voting.,,,Cheri Rodriguez,17,?
994,American Renaissance,Biden Tapping Kamala Harris Proves Race Is King,['2020/08'],343 comments,https://www.amren.com/blog/2020/08/joe-biden-kamala-harris-race-regionalism-american-politics/,HT,"Many forget how Trump won only because of a handful of states like Pa, Wisc, and Michigan that Trump won by a relative handful of votes.  It could easily go the other way. A lot of those older Trump voters died out the last 4 years.",,,Carl B,17,?
995,American Renaissance,Biden Tapping Kamala Harris Proves Race Is King,['2020/08'],343 comments,https://www.amren.com/blog/2020/08/joe-biden-kamala-harris-race-regionalism-american-politics/,HT,Race is simply the easiest way to unite them and hatred of whites specifically.  It becomes easier as the white population shrinks.  We are approaching a tipping point where soon Democrats can even nominate an AOC and win the White House.  Most people still don't understand we are at the threshold of destruction that can't be undone.  We are a country about to go over the cliff.,,,Missy,17,?
996,American Renaissance,Biden Tapping Kamala Harris Proves Race Is King,['2020/08'],343 comments,https://www.amren.com/blog/2020/08/joe-biden-kamala-harris-race-regionalism-american-politics/,HT,"Race is only relevant regarding white people when it can be twisted into something negative.  Per our current culture, everything about the white race is negative.",,,,14,?
997,American Renaissance,Writing on the Wall,['2020/08/20'],152 comments,https://www.amren.com/news/2020/08/2000-census-race-immigration-demographics/,HT,"Sadly, the rest of the white world was already buying into ideas that would lead us where we are today, with white countries committing suicide and turning their civilization over to savages.  Still hard to understand how we sided with a Stalin to protect him from Hitler.",,,ETS101K,0,0
998,American Renaissance,Joe Biden Selects Kamala Harris as His Running Mate,['2020/08'],233 comments,https://www.amren.com/news/2020/08/joe-biden-selects-kamala-harris-as-his-running-mate/,HT,The people who seem to do well are those first generation elites who are hungry for the education but also know the value of meeting the right people while there.  That is what it's all about.  The super rich morons who go there because their family did for generations know they can skate since their lives are made anyway.,,,convairXF92,1,?
999,American Renaissance,Joe Biden Selects Kamala Harris as His Running Mate,['2020/08'],233 comments,https://www.amren.com/news/2020/08/joe-biden-selects-kamala-harris-as-his-running-mate/,HT,Actually I think it proves that you go to Ivy League schools to connect to people who can make you part of the ruling class.  You can get just as good an education elsewhere but you won't mingle with elites.,,,MikeofAges,2,?
1000,American Renaissance,Joe Biden Selects Kamala Harris as His Running Mate,['2020/08'],233 comments,https://www.amren.com/news/2020/08/joe-biden-selects-kamala-harris-as-his-running-mate/,HT,"They don't have elitist credentials but they were hand picked by elitists to do as they are told or else.  Biden and Harris might be more dangerous than the old Ivy League politicians because with Uncle Joe, the people running the country are completely in the shadows.",,,MikeofAges,4,?
1001,American Renaissance,Rumble in the East European Jungle,['2020/08'],279 comments,https://www.amren.com/blog/2020/08/rumble-in-the-east-european-jungle/,HT,"Soon whites will be just another minority in America and a very persecuted minority too.  Why live in a country where I am hated for my skin color, especially a country and civilization that was built by people of my skin color?",,,Le Fox,0,0
1002,American Renaissance,"Banks and Tech Giants Including JPMorgan and Amazon Pledge to Hire 100,000 Mino…",['2020/08'],59 comments,https://www.amren.com/news/2020/08/banks-and-tech-giants-including-jpmorgan-and-amazon-pledge-to-hire-100000-minority-and-low-income-new-yorkers/,HT,The Great Replacement moves to Phase II.,,,,0,0
1003,American Renaissance,YouTube Election Meddlers Suddenly Ban VDARE.com’s Channel—Everyone Must M…,['2020/08'],22 comments,https://www.amren.com/news/2020/08/youtube-election-meddlers-suddenly-ban-vdare-coms-channel-everyone-must-move-to-bitchute/,HT,"Google, Twitter, and Facebook doing everything they can to eliminate opposition to Leftism.  I will leave it to you to examine the backgrounds of Larry Page, Sergey Brin, Blackrock and Laurence Fink, and Mark Zuckerberg and Cheryl Sandberg and what they have in common.",,,,5,?
1004,American Renaissance,‘Looting is Reparations’: BLM Protesters Gather Outside Chicago PD in Support of…,['2020/08'],75 comments,https://www.amren.com/news/2020/08/looting-is-reparations-blm-protesters-gather-outside-chicago-pd-in-support-of-looters-who-ransacked-city-sunday-night/,HT,"BLM has what the media adores.  They check all the boxes.  Black, communists, hate whites,",,,,5,?
1005,American Renaissance,More Evidence That Americans Are Fighting Back,['2020/08'],98 comments,https://www.amren.com/news/2020/08/more-evidence-that-americans-are-fighting-back/,HT,"The US military was managed by idiots who had no idea what they were even trying to do.  Nor did they even understand the enemy.  All I am saying is people trying to defend their homes with a firearm, even with a lot of ammo, will still be at the mercy of the mob unless they are supported, with reasonable planning, by their neighbors.  The Vietcong were not disorganized.  They knew what guerilla warfare was all about.  Americans need to form neighborhood groups with a plan to defend should the mob descend on them.  You can't defend your home alone against a large motivated mob.  You might shoot a few but once the mob figures out where the shooting is coming from they will surround you and burn you out.",,,Sally Burnett,0,0
1006,American Renaissance,More Evidence That Americans Are Fighting Back,['2020/08'],98 comments,https://www.amren.com/news/2020/08/more-evidence-that-americans-are-fighting-back/,HT,I see individuals buying guns and ammo.  I see no organizing that will make it possible to deal with much better organized BLM and antifa forces.,,,Sally Burnett,0,0
1007,American Renaissance,More Evidence That Americans Are Fighting Back,['2020/08'],98 comments,https://www.amren.com/news/2020/08/more-evidence-that-americans-are-fighting-back/,HT,"As President, if reelected, Trump needs to start preparing and organizing whites for the fight.",,,Sally Burnett,1,?
1008,American Renaissance,How Affirmative Action Hurt the Bernie Sanders Campaign,['2020/08'],124 comments,https://www.amren.com/blog/2020/08/how-affirmative-action-hurt-the-bernie-sanders-campaign/,HT,"Incompetent blacks?  Except for the occasional unicorn, is there any other kind?",,,,10,?
1009,American Renaissance,Five-Year-Old Boy Is Shot Dead at Point Blank Range by Neighbour,['2020/08'],259 comments,https://www.amren.com/news/2020/08/five-year-old-boy-is-shot-dead-at-point-blank-range-by-neighbour/,HT,And Bill Barr would have 50 FBI agents there looking to charge him with a hate crime,,,Ambrose Kane,6,?
1010,American Renaissance,Five-Year-Old Boy Is Shot Dead at Point Blank Range by Neighbour,['2020/08'],259 comments,https://www.amren.com/news/2020/08/five-year-old-boy-is-shot-dead-at-point-blank-range-by-neighbour/,HT,This is a good example of how blacks engage in the most senseless violence because they have almost no concept of what might happen afterward.  It seemed fun at the time.,,,,11,?
1011,American Renaissance,Kim Foxx Drops More Felony Cases as Cook County State’s Attorney Than Her Prede…,['2020/08'],17 comments,https://www.amren.com/news/2020/08/kim-foxx-drops-more-felony-cases-as-cook-county-states-attorney-than-her-predecessor-tribune-analysis-shows/,HT,But the same media would tell you that George Soros and his involvement in destroying America is just a right wing conspiracy theory.,,,,1,?
1012,American Renaissance,The Real World Reasserts Itself,['2020/08'],211 comments,https://www.amren.com/commentary/2020/08/the-real-world-reasserts-itself/,HT,"Of course the problem is if we actually use organized violence to defend against BLM attacks, our own government will attack us too.",,,ky_native,4,?
1013,American Renaissance,The Real World Reasserts Itself,['2020/08'],211 comments,https://www.amren.com/commentary/2020/08/the-real-world-reasserts-itself/,HT,Yup.  The mainstream conservative talking point blaming liberals for how blacks act is idiocy at it's finest.  Welfare handouts put black behavior on steroids for sure but it isn't the cause of it.,,,DarienX,5,?
1014,American Renaissance,The Real World Reasserts Itself,['2020/08'],211 comments,https://www.amren.com/commentary/2020/08/the-real-world-reasserts-itself/,HT,"The American media not publishing it has nothing to do with lacking courage.  They won't publish it because it goes against their pro-Left, pro-BLM narrative and view.  They don't want anyone to see the truth with this just like they didn't want people to see the truth with Michael Brown or Trayvon Martin.  If mainstream white America ever realizes the truth and embraces race reality, the Left knows they will no longer have the control over them they now have.",,,valkyrja,8,?
1015,American Renaissance,The Real World Reasserts Itself,['2020/08'],211 comments,https://www.amren.com/commentary/2020/08/the-real-world-reasserts-itself/,HT,"Sure, but the people who control the country economically and with regard to information will destroy anyone who tells the truth about race.  We all know what should be done to restore our country but how do we get there at this point?  The Left runs literally everything now.",,,ky_native,9,?
1016,American Renaissance,The Real World Reasserts Itself,['2020/08'],211 comments,https://www.amren.com/commentary/2020/08/the-real-world-reasserts-itself/,HT,"Mainstream conservatives, including Laura, can't say the truth about blacks.  They will always, at least to some extent, paint them as hapless victims of liberalism.  They are not victims.  Their behavior is despicable and not something that is compatible with a civilized society.",,,ky_native,16,?
1017,American Renaissance,The Real World Reasserts Itself,['2020/08'],211 comments,https://www.amren.com/commentary/2020/08/the-real-world-reasserts-itself/,HT,"I just can't call people who do that type of deadly violence and destruction spoiled children.  To me, they are enemy combatants and traitors and should be killed to stop them.",,,David Bartlett,28,?
1018,American Renaissance,The Real World Reasserts Itself,['2020/08'],211 comments,https://www.amren.com/commentary/2020/08/the-real-world-reasserts-itself/,HT,"While the useful idiots like Wheeler might finally be seeing what is actually going on now, antifa and BLM aren't going away.  They just saw how easy it is to destroy entire cities and they will be back.  The only thing that is going to stop them is brutal force and no one is willing to do it.",,,,11,?
1019,American Renaissance,Joe Biden Needs Black Voters. So Why Does He Keep Insulting Us?,['2020/08'],72 comments,https://www.amren.com/news/2020/08/joe-biden-needs-black-voters-so-why-does-he-keep-insulting-us/,HT,"The only thing that makes black votes important is the fact that all non-white groups vote Democrat and they now make up over 40% of the country.  Of course, blacks are the most loyal and supportive to the Democrats of all non-whites.",,,DonReynolds,0,0
1020,American Renaissance,The Great Replacement: Milwaukee,['2020/08'],214 comments,https://www.amren.com/blog/2020/08/the-great-replacement-milwaukee/,HT,Blaming other people for their own failures is what they do best.,,,Cosmik Debris,1,?
1021,American Renaissance,The Great Replacement: Milwaukee,['2020/08'],214 comments,https://www.amren.com/blog/2020/08/the-great-replacement-milwaukee/,HT,Many white liberal Lutherans there and many union people who traditionally vote Democrat.   The largest Lutheran denomination is very far Left and the conservative one is relatively small.,,,Kyle Abott,1,?
1022,American Renaissance,The Great Replacement: Milwaukee,['2020/08'],214 comments,https://www.amren.com/blog/2020/08/the-great-replacement-milwaukee/,HT,"Yeah, while I don't like a welfare state, most whites contribute to the system and don't see it as a reason to have a bunch of out of wedlock babies to create income.  Until liberal whites figure out blacks are not like them they will keep making the mistake of voting for Democrats",,,Helix adastra,3,?
1023,American Renaissance,Rumble in the East European Jungle,['2020/08'],279 comments,https://www.amren.com/blog/2020/08/rumble-in-the-east-european-jungle/,HT,"I would not be moving to the far East to ""mix"" with Asian women.  I would be going to live out the rest of my life in peace far away from the black hoards that run America.",,,Le Fox,0,0
1024,American Renaissance,"100+ Black Male Leaders Including Diddy, Nick Cannon, Charlamagne Tha God Pen…",['2020/08/10'],140 comments,https://www.amren.com/news/2020/08/100-black-male-leaders-including-diddy-nick-cannon-charlamagne-tha-god-pen-letter-calling-on-biden-to-choose-black-woman-vp/,HT,"The funny part is the ones who are considered ""black leaders"".",,,,0,0
1025,American Renaissance,"Jesse Jackson: Chicago Looting ‘Humiliating, Embarrassing & Morally Wr…",['2020/08'],91 comments,https://www.amren.com/news/2020/08/jesse-jackson-chicago-looting-humiliating-embarrassing-morally-wrong/,HT,He helped create the black entitlement attitude with his lies.,,,,3,?
1026,American Renaissance,"Portland: Amid Nightly Protests, Pipe Bombs Explode in Laurelhurst Park",['2020/08'],45 comments,https://www.amren.com/news/2020/08/portland-amid-nightly-protests-pipe-bombs-explode-in-laurelhurst-park/,HT,"If a ""white supremacist"" group was terrorizing cities at will for now months at a time, how fast do you think Bill Barr would have the FBI take them down and arrest hundreds if not thousands?",,,,5,?
1027,American Renaissance,"40 Shot, 4 Fatally, in Chicago This Weekend",['2020/08/40'],46 comments,https://www.amren.com/news/2020/08/40-shot-4-fatally-in-chicago-this-weekend/,HT,Not really working since we are paying them to reproduce.,,,Eldridge Davis,5,?
1028,American Renaissance,Hundreds of Looters Raid Chicago After Riots Break Out over Police Shooting,['2020/08'],136 comments,https://www.amren.com/news/2020/08/hundreds-of-looters-raid-chicago-after-riots-break-out-over-police-shooting/,HT,Push button riots and looting.  None of this is spontaneous.  The sad thing is we have an Attorney General who sends hordes of FBI agents out at lightening speed to investigate a noose but does nothing to stop BLM and whoever else is behind this destruction.,,,,6,?
1029,American Renaissance,The Great Replacement: Milwaukee,['2020/08'],214 comments,https://www.amren.com/blog/2020/08/the-great-replacement-milwaukee/,HT,"Government and the federal court system have been white America's and therefore the country's greatest enemies.  In just a few decades, they have taken a country completely built by whites and used non-whites to destroy it.",,,,14,?
1030,American Renaissance,What is Wrong With White Women?,['2020/08'],968 comments,https://www.amren.com/blog/2020/08/what-is-wrong-with-white-women/,HT,"I think your initial statement is true only in today's world after Christianity was hi jacked and feminized just like everything else.  When the country was founded, the men were the religious and spiritual leaders of their family but with the family now destroyed, that is all out the window.  Now men are not even the family leader.",,,Ris_Eruwaedhiel,1,?
1031,American Renaissance,What is Wrong With White Women?,['2020/08'],968 comments,https://www.amren.com/blog/2020/08/what-is-wrong-with-white-women/,HT,Soon you will think of Democrats.,,,Robert Kelly,1,?
1032,American Renaissance,What is Wrong With White Women?,['2020/08'],968 comments,https://www.amren.com/blog/2020/08/what-is-wrong-with-white-women/,HT,"It was always the women, and above all the young ones, who were the most bigoted adherents of the Party, the swallowers of slogans, the amateur spies and nosers−out of unorthodoxy.”-George Orwell, 1984",,,,29,?
1033,American Renaissance,Writing on the Wall,['2020/08/20'],152 comments,https://www.amren.com/news/2020/08/2000-census-race-immigration-demographics/,HT,It was intentionally killed off by the communist feminists of the Left who sold naive stupid Americans on the idea that masculinity is bad and we should make boys more like girls.,,,Capn Dad,1,?
1034,American Renaissance,Writing on the Wall,['2020/08/20'],152 comments,https://www.amren.com/news/2020/08/2000-census-race-immigration-demographics/,HT,"I think that is a problem but when you add the welfare benefits to it, then you have a serious incentive to risk life and limb to get here. There is a reason why California has a third of all the welfare recipients in America.  It is half Hispanic with tons of illegals who aren't even citizens collecting welfare on behalf of their anchor baby.",,,Guest,0,0
1035,American Renaissance,Writing on the Wall,['2020/08/20'],152 comments,https://www.amren.com/news/2020/08/2000-census-race-immigration-demographics/,HT,A scrub brush is still a scrub brush regardless of the weather.,,,Asmodeous Rex,0,0
1036,American Renaissance,Writing on the Wall,['2020/08/20'],152 comments,https://www.amren.com/news/2020/08/2000-census-race-immigration-demographics/,HT,I doubt anything makes their hair less manageable than it already is.,,,Asmodeous Rex,1,?
1037,American Renaissance,Writing on the Wall,['2020/08/20'],152 comments,https://www.amren.com/news/2020/08/2000-census-race-immigration-demographics/,HT,Headed to the welfare office with the Puerto Ricans.,,,Asmodeous Rex,1,?
1038,American Renaissance,Writing on the Wall,['2020/08/20'],152 comments,https://www.amren.com/news/2020/08/2000-census-race-immigration-demographics/,HT,"You won't see large numbers in the most populous states like California, Texas, and Florida except in a few large urban areas but you will need to learn Spanish.",,,Herman,3,?
1039,American Renaissance,Writing on the Wall,['2020/08/20'],152 comments,https://www.amren.com/news/2020/08/2000-census-race-immigration-demographics/,HT,Yup.  Fed Up just like the rest of us pretty much knows the only solutions that can save us.  Unfortunately we have no power to implement them and 95% of the country would oppose us anyway.,,,Independent Thinker,1,?
1040,American Renaissance,Writing on the Wall,['2020/08/20'],152 comments,https://www.amren.com/news/2020/08/2000-census-race-immigration-demographics/,HT,"Wrong Kyle.  The thing that attracted illegals to come and to stay in America was the Great Society package of welfare handouts created by the Democrats.  If we did not have that, illegals would not be coming is such massive numbers, many of which are coming to drop a baby on US soil to then qualify for all the welfare programs.  We have had 300-500k pregnant illegals crossing our border each year for the sole purpose of having a baby in our country.",,,Kyle Abott,1,?
1041,American Renaissance,Writing on the Wall,['2020/08/20'],152 comments,https://www.amren.com/news/2020/08/2000-census-race-immigration-demographics/,HT,Most propaganda and messaging is aimed at women.,,,Son of the 1st Revolution,6,?
1042,American Renaissance,Writing on the Wall,['2020/08/20'],152 comments,https://www.amren.com/news/2020/08/2000-census-race-immigration-demographics/,HT,The issue isn't affordability.  The issue is standards.  College got expensive because we removed standards and everyone was suddenly qualified.  The majority of people should be developing a skill or trade and never enter college.,,,Kyle Abott,3,?
1043,American Renaissance,Writing on the Wall,['2020/08/20'],152 comments,https://www.amren.com/news/2020/08/2000-census-race-immigration-demographics/,HT,"If you have to bribe people to have kids, it won't save us.  Our society when it was alive and growing was based on values, not incentives.  If we can't restore those, nothing else will work.",,,David Bartlett,4,?
1044,American Renaissance,Writing on the Wall,['2020/08/20'],152 comments,https://www.amren.com/news/2020/08/2000-census-race-immigration-demographics/,HT,Look at the white response to the BLM revolution currently taking place in America.  There is none other than to go along with it.,,,Guest,1,?
1045,American Renaissance,Writing on the Wall,['2020/08/20'],152 comments,https://www.amren.com/news/2020/08/2000-census-race-immigration-demographics/,HT,Are you sure about that?  One thing I do know is default on student loans is disproportionately black.,,,Guest,3,?
1046,American Renaissance,Writing on the Wall,['2020/08/20'],152 comments,https://www.amren.com/news/2020/08/2000-census-race-immigration-demographics/,HT,I agree.  That is why I have no hope that whites are ever going to fight back. The white people who might have the backbone for it are dying out and the younger ones can't wait to be enslaved to blacks.,,,Kyle Abott,3,?
1047,American Renaissance,Milwaukee Lutheran High School Said Black Lives Matter Group’s Beliefs ‘Do N…,['2020/08'],38 comments,https://www.amren.com/news/2020/08/milwaukee-lutheran-high-school-said-black-lives-matter-groups-beliefs-do-not-align-with-biblical-views/,HT,The sad part is the entire school choice issue assumes blacks have the ability to understand how schools should work in terms of providing a good education.  The reality is blacks destroyed our previously good white schools because to them it was more important that their kids not be disciplined or that they get free meals.,,,stemwinder,0,0
1048,American Renaissance,Rumble in the East European Jungle,['2020/08'],279 comments,https://www.amren.com/blog/2020/08/rumble-in-the-east-european-jungle/,HT,The white race doesn't want to be saved.  I would be encouraged if even just 10% of whites would unite behind a white advocacy movement but the self hatred is only getting stronger it appears.,,,Le Fox,0,0
1049,American Renaissance,Rumble in the East European Jungle,['2020/08'],279 comments,https://www.amren.com/blog/2020/08/rumble-in-the-east-european-jungle/,HT,"My first response seems to have disappeared but even if true, which I don't think it is in a widespread way, that is still preferable to what American academia is teaching about white people.",,,convairXF92,0,0
1050,American Renaissance,Rumble in the East European Jungle,['2020/08'],279 comments,https://www.amren.com/blog/2020/08/rumble-in-the-east-european-jungle/,HT,This type of social justice activism was going strong in many popular TV shows in the 60's.  It was where many whites learned to hate themselves and their race.,,,Samuel Hathaway,1,?
1051,American Renaissance,Rumble in the East European Jungle,['2020/08'],279 comments,https://www.amren.com/blog/2020/08/rumble-in-the-east-european-jungle/,HT,American television in the 1960's turned into a playground for Hollywood's burgeoning social justice agenda.  That is where many white Americans learned it was ok and even virtuous to hate yourself.,,,DonReynolds,1,?
1052,American Renaissance,Rumble in the East European Jungle,['2020/08'],279 comments,https://www.amren.com/blog/2020/08/rumble-in-the-east-european-jungle/,HT,Let me know when even just 10% of white America is willing to throw off the chains of political correctness and publicly stand up and demand equality for their race.,,,Le Fox,2,?
1053,American Renaissance,Rumble in the East European Jungle,['2020/08'],279 comments,https://www.amren.com/blog/2020/08/rumble-in-the-east-european-jungle/,HT,"Some might but Americans are normally treated well there today.  But even if you were right, how is that worse than what American government schools are teaching about white people?",,,convairXF92,1,?
1054,American Renaissance,Rumble in the East European Jungle,['2020/08'],279 comments,https://www.amren.com/blog/2020/08/rumble-in-the-east-european-jungle/,HT,"Guess who wrote most of those social justice TV shows?  If you check out the names in the credits, it's a giveaway.",,,Samuel Hathaway,4,?
1055,American Renaissance,Rumble in the East European Jungle,['2020/08'],279 comments,https://www.amren.com/blog/2020/08/rumble-in-the-east-european-jungle/,HT,They will seem like Monte Carlo once the blacks get control here.,,,The Far Left Did That!!!,2,?
1056,American Renaissance,Rumble in the East European Jungle,['2020/08'],279 comments,https://www.amren.com/blog/2020/08/rumble-in-the-east-european-jungle/,HT,"We are getting to the point that since whites have destroyed their own countries by allowing other races to take over, their best hope for living a peaceful life without racial strife is to move to a far east Asian country like Thailand or Vietnam where at least their presence is not resented.",,,,2,?
1057,American Renaissance,Writing on the Wall,['2020/08/20'],152 comments,https://www.amren.com/news/2020/08/2000-census-race-immigration-demographics/,HT,"There is a way, the only way, but it doesn't involve politics or elections.",,,Kyle Abott,7,?
1058,American Renaissance,Writing on the Wall,['2020/08/20'],152 comments,https://www.amren.com/news/2020/08/2000-census-race-immigration-demographics/,HT,Many of them see childbearing by whites as a waste of resources and damaging the environment and they prefer adopting someone else's non-white baby.,,,ky_native,2,?
1059,American Renaissance,Writing on the Wall,['2020/08/20'],152 comments,https://www.amren.com/news/2020/08/2000-census-race-immigration-demographics/,HT,South Africa and Zimbabwe went first although for different reasons.  Obviously the rest of the white world forced them to succumb.  I have said for a long time that their forced surrender was the watershed event in world history for the demise of the white race.,,,Independent Thinker,5,?
1060,American Renaissance,Writing on the Wall,['2020/08/20'],152 comments,https://www.amren.com/news/2020/08/2000-census-race-immigration-demographics/,HT,Just one more warning that was disregarded by a country that had already lost its identity and was in the process of being transformed into a multi-race cesspool.,,,,9,?
1061,American Renaissance,"House Democrats Can Sue Trump Over U.S.-Mexico Border Wall Funding, Court…",['2020/08'],40 comments,https://www.amren.com/news/2020/08/house-democrats-can-sue-trump-over-u-s-mexico-border-wall-funding-court-rules/,HT,"I know how it is funded and a suspension in the payroll tax is not ""permanent defunding"".  If Sanders really cared about SS, he would be talking about how the current actuarial assumptions and the funding versus benefit rules are completely unsustainable.",,,Guest,5,?
1062,American Renaissance,"House Democrats Can Sue Trump Over U.S.-Mexico Border Wall Funding, Court…",['2020/08'],40 comments,https://www.amren.com/news/2020/08/house-democrats-can-sue-trump-over-u-s-mexico-border-wall-funding-court-rules/,HT,So Sanders is lying as usual.,,,Guest,3,?
1063,American Renaissance,"House Democrats Can Sue Trump Over U.S.-Mexico Border Wall Funding, Court…",['2020/08'],40 comments,https://www.amren.com/news/2020/08/house-democrats-can-sue-trump-over-u-s-mexico-border-wall-funding-court-rules/,HT,Where did Trump say that?,,,Guest,0,0
1064,American Renaissance,"Berlin Police: 210 Rapes from March to July, Half of Cases Involve Migrants",['2020/08'],31 comments,https://www.amren.com/news/2020/08/berlin-police-210-rapes-from-march-to-july-half-of-cases-involve-migrants/,HT,Religion of rape.,,,,4,?
