,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Responding to,Upvotes,Downvotes,Hate?,
343,The Gateway Pundit,Democrat Senator Tammy Duckworth Says She is Open to Taking Down Statues of G…,['2020/07'],415 comments,https://www.thegatewaypundit.com/2020/07/democrat-senator-tammy-duckworth-says-open-taking-statues-george-washington-video/,Acaciavet,And this rat bastardd is supposed to be a Vet! Foxtrot Uniform Charlei Kilo  U,,1,?,,
344,The Gateway Pundit,"BLM Independence Day Speaker in Washington DC: ""No Protest Is Peaceful,…",['2020/07'],281 comments,https://www.thegatewaypundit.com/2020/07/blm-independence-day-speaker-washington-dc-no-protest-peaceful-want-disrupt-peace-til-get-demand-video/,Acaciavet,Shut your watermelon hole you fat affirmative action Charlie Uniform November Tango!,,2,?,,
345,The Gateway Pundit,“Tell My Family I Love Them” – Not Making Headlines Today: Last Words of Murdere…,['2020/07'],514 comments,https://www.thegatewaypundit.com/2020/07/tell-family-love-not-making-headlines-today-last-words-murdered-police-officer-anthony-dia-police-dispatch/,Acaciavet,This left wing crapp is realy starting to pissss me off. Blue live do matter!   Foxtrot Uniform Charlie Kilo BLM,,6,?,,
346,The Gateway Pundit,PBS Reporter Yamiche Alcindor Trashes America over President Trump's Mount R…,['2020/07'],543 comments,https://www.thegatewaypundit.com/2020/07/pbs-reporter-yamiche-alcindor-trashes-america-president-trumps-mount-rushmore-fourth-july-celebration/,Acaciavet,Kisssss my Alfa Seria Seria you hoar,,0,0,,
347,The Gateway Pundit,“Black National Anthem” to be Sung at NFL Games was Written by Black Republi…,['2020/07'],416 comments,https://www.thegatewaypundit.com/2020/07/black-national-anthem-sung-nfl-games-written-black-republican-denounced-democrats-lynching-blacks/,Acaciavet,Isnt that the song that says Camp Town Race 12 miles long Do Da Do Da?,,2,?,,
348,The Gateway Pundit,BREAKING FROM ST. LOUIS: McCloskeys Have Armed Security Team on Balcony a…,['2020/07'],822 comments,https://www.thegatewaypundit.com/2020/07/breaking-st-louis-mccloskeys-security-team-balcony-blm-antifa-threaten-home-friday-night-protest/,Acaciavet,We need to start sending things down range!,,0,0,,
349,The Gateway Pundit,Two Women Activists Hit by Car on I-5 Outside Seattle -- Suffer Serious Injuries…,['2020/07'],1821 comments,https://www.thegatewaypundit.com/2020/07/two-women-activists-hit-car-5-outside-seattle-suffer-serious-injuries-hitting-windshield-front-grill/,Acaciavet,"I saw this post on Citezen Press I quote "" These two wont be taking a knee they will taking a Hip""",,2,?,,
350,The Gateway Pundit,"Antifa Terrorists Use Explosives to Attack Portland Law Enforcement, One Comrad…",['2020/07'],366 comments,https://www.thegatewaypundit.com/2020/07/antifa-terrorists-use-explosives-attack-portland-law-enforcement-one-comrade-injured-firework-blows-face-videos/,Acaciavet,Live round firehoses and mean asss dogs thats how we handled the vermin in Detroit in 1968,,4,?,,
351,The Gateway Pundit,BREAKING: Detailed Charges Against Pedophile Jeffrey Epstein Confidante Gh…,['2020/07'],345 comments,https://www.thegatewaypundit.com/2020/07/breaking-detailed-charges-pedophile-jeffrey-epstein-confidante-ghislaine-maxwell-unsealed/,Acaciavet,I wonder how many pearl necklaces she has worn in her life?,,0,0,,
352,The Gateway Pundit,"WATCH: Video Show Absolute CHAOS In New York City, Looks Like Its Under Siege!",['2020/07'],620 comments,https://www.thegatewaypundit.com/2020/07/watch-video-show-absolute-chaos-new-york-city-looks-like-siege/,Acaciavet,This happened last week old news!,,2,?,,
353,The Gateway Pundit,"Not So Tough Talking Now: Woke Harvard Grad Has Meltdown, Says Lost Job With…",['2020/07'],1830 comments,https://www.thegatewaypundit.com/2020/07/not-tough-talking-now-woke-harvard-grad-meltdown-says-lost-job-deloitte-ima-stab-video-went-viral/,Acaciavet,"Looks like half Asian and Half black! What a loser,she is branded for life",,1,?,,
354,The Gateway Pundit,"Black Lives Matter Protester Trying to Block Car Carrying Iowa Governor ""Shoc…",['2020/06'],677 comments,https://www.thegatewaypundit.com/2020/06/black-lives-matter-protester-trying-block-car-carrying-iowa-governor-shocked-hit-car-driven-right/,Acaciavet,So many assseeeeeees to kick and not enough time,,1,?,,
355,The Gateway Pundit,"Black Lives Matter Militant Says He Wants to Murder NYPD Police Officers, ‘I Wanna…",['2020/06'],365 comments,https://www.thegatewaypundit.com/2020/06/black-lives-matter-militant-says-wants-murder-nypd-police-officers-wanna-hang-fcking-tree-video/,Acaciavet,Foxtrot uniform charlie kilo this clown !,,2,?,,
356,The Gateway Pundit,"Black Lives Matter Militant Says He Wants to Murder NYPD Police Officers, ‘I Wanna…",['2020/06'],365 comments,https://www.thegatewaypundit.com/2020/06/black-lives-matter-militant-says-wants-murder-nypd-police-officers-wanna-hang-fcking-tree-video/,Acaciavet,come on this guy is mensa,Guest,1,?,,
357,The Gateway Pundit,St. Louis Homeowner Mark McCloskey Dunks on CNN Hack Chris 'Fredo' Cuomo…,['2020/06'],422 comments,https://www.thegatewaypundit.com/2020/06/st-louis-homeowner-mark-mccloskey-dunks-cnn-hack-chris-fredo-cuomo-epic-one-liner-video/,Acaciavet,Fredo is such a girl!,,3,?,,
358,The Gateway Pundit,Godless Chris Cuomo Uses CNN Soapbox to Tell Americans They Don’t Need God (VID…,['2020/07'],446 comments,https://www.thegatewaypundit.com/2020/07/godless-chris-cuomo-uses-cnn-soapbox-tell-americans-dont-need-god-video/,Acaciavet,Who is the must Stupid? Chris or his brother?,,2,?,,
359,The Gateway Pundit,“You’re a F**king Black Judas” – Topless NY BLM Protester Attacks Police for Bein…,['2020/07'],776 comments,https://www.thegatewaypundit.com/2020/07/fking-black-judas-topless-ny-blm-protester-attacks-police-uneducated-illiterate-working-class-rubes-video/,Acaciavet,"And when you thought there might be one smart one in the Troop,she shows up!",,2,?,,
360,The Gateway Pundit,Woke Harvard Senior Claims TikTok Video of Her Saying She'll Stab and Watch Blee…,['2020/06'],1545 comments,https://www.thegatewaypundit.com/2020/06/woke-harvard-senior-claims-tiktok-video-saying-stab-watch-bleed-next-person-caucasity-say-lives-matter-joke/,Acaciavet,Is this an Asian Black broad?,,0,0,,
361,The Gateway Pundit,Disgusting NeverTrump RINO Opens Hearing with Dr. Fauci by Calling on Tru…,['2020/06'],468 comments,https://www.thegatewaypundit.com/2020/06/disgusting-nevertrump-rino-opens-hearing-dr-fauci-calling-trump-wear-mask/,Acaciavet,You mean Dr Mengela?,Michael Hayes,0,0,,
362,The Gateway Pundit,"WOW!... Joe Biden: ""I'm Going to Follow the Doc's Orders, I Will Not Hold Any Rall…",['2020/06'],377 comments,https://www.thegatewaypundit.com/2020/06/wow-joe-biden-going-follow-docs-orders-will-not-hold-rallies-video/,Acaciavet,That should pisssssss off about 12 people,,2,?,,
363,www.wnypapers.com,Coronavirus stats for June 29,['2020/06/29'],1 comments,https://www.wnypapers.com/news/article/current/2020/06/29/142148/coronavirus-stats-for-june-29,Acaciavet,Who cares,,0,0,,
364,The Gateway Pundit,DEVELOPING: Seattle Police Chief Confirms Both Victims of This Morning's Shooting…,['2020/06'],497 comments,https://www.thegatewaypundit.com/2020/06/developing-seattle-police-chief-confirms-victims-mornings-shooting-chaz-chop-black-males-one-dead-one-fighting-life/,Acaciavet,"Oh well, what can I say!",,0,0,,
365,The Gateway Pundit,Catholic Man to Press Charges After Black Lives Matter Mob Beat Him at St. Louis S…,['2020/06'],228 comments,https://www.thegatewaypundit.com/2020/06/catholic-man-press-charges-black-lives-matter-mob-beat-st-louis-statue-praying-peace-video/,Acaciavet,Another Troop of primates!,,1,?,,
366,The Gateway Pundit,"BBQ Restaurant Cancels Catering Job with ""Back the Blue"" Police Supporters After…",['2020/06'],434 comments,https://www.thegatewaypundit.com/2020/06/bbq-restaurant-cancels-catering-job-back-blue-police-supporters-leftists-threaten-burn-business/,Acaciavet,I would not do bussiness with someone who does not have a backbone!,,2,?,,
367,The Gateway Pundit,CHOP Zone Mob Holds Rally at Seattle Mayor Jenny Durkan's Home after She P…,['2020/06'],220 comments,https://www.thegatewaypundit.com/2020/06/chop-zone-mob-holds-rally-seattle-mayor-jenny-durkans-home-pulls-support-deadly-squatters-camp/,Acaciavet,"Its time to call the law firm of Smith,Wesson and Barrett",,0,0,,
368,The Gateway Pundit,DEVELOPING: Seattle Police Chief Confirms Both Victims of This Morning's Shooting…,['2020/06'],497 comments,https://www.thegatewaypundit.com/2020/06/developing-seattle-police-chief-confirms-victims-mornings-shooting-chaz-chop-black-males-one-dead-one-fighting-life/,Acaciavet,Dem folk be killing each other!,,1,?,,
369,The Gateway Pundit,St. Louis Circuit Attorney Threatens to Take Action Against Couple Who Protect…,['2020/06'],1058 comments,https://www.thegatewaypundit.com/2020/06/st-louis-circuit-attorney-threatens-take-action-couple-protected-home-protest-mob-private-street/,Acaciavet,Kim Gardner like the BBC I see,,0,0,,
370,The Gateway Pundit,Detroit Police Car Drives Through Swarming Mob as Protesters Cling to Ho…,['2020/06'],480 comments,https://www.thegatewaypundit.com/2020/06/detroit-police-car-drives-swarming-mob-protesters-cling-hood-video/,Acaciavet,Another Troop of idiots,,3,?,,
371,The Gateway Pundit,Hispanic YouTuber Posts Disturbing Video Saying “We Need To Kill White People”,['2020/06'],513 comments,https://www.thegatewaypundit.com/2020/06/hispanic-youtuber-posts-disturbing-video-saying-need-kill-white-people/,Acaciavet,Here in my 308 area code we make folks like this vanish,,2,?,,
372,The Gateway Pundit,Leftist Lunatics Dox and Threaten Armed St. Louis Couple Who Protected Their Ho…,['2020/06'],452 comments,https://www.thegatewaypundit.com/2020/06/leftist-lunatics-dox-threaten-armed-st-louis-couple-protected-home-black-lives-matter-mob/,Acaciavet,God bless these folks!,,0,0,,
373,The Gateway Pundit,HUNDREDS of Violent Leftists and Communists Converge on St. Louis Mayo…,['2020/06'],276 comments,https://www.thegatewaypundit.com/2020/06/hundreds-violent-leftists-communists-converge-st-louis-mayors-home-threaten-neighbors-call-resignation/,Acaciavet,We need to use the 1968 Detroit play book.Dogs fire hoses and live rounds,,1,?,,
374,The Gateway Pundit,Black Washington Post Editor Deletes Tweet Saying 'White Women are Lucky W…,['2020/06'],691 comments,https://www.thegatewaypundit.com/2020/06/black-washington-post-editor-deletes-tweet-saying-white-women-lucky-not-calling-revenge/,Acaciavet,When I was younger I paid big bucks for a chick like this to ride the magic mushroom!,,1,?,,
375,The Gateway Pundit,Louisville Police Arrest Fellow Protester and Mass Shooter Steven Nelson Lopez --…,['2020/06'],260 comments,https://www.thegatewaypundit.com/2020/06/louisville-police-arrest-fellow-protester-mass-shooter-steven-nelson-lopez-fired-crowd-blm-camp-jefferson-square-park-killing-one/,Acaciavet,From the look of that photo he is defiantly a MENSA society member. I bet he was Valedictorian at his reform school graduation!,,2,?,,
376,The Gateway Pundit,Massive Mail-In Voter Fraud Identified in New Jersey -- Democrats Caught Harvest…,['2020/06'],265 comments,https://www.thegatewaypundit.com/2020/06/massive-mail-voter-fraud-identified-new-jersey-democrats-caught-harvesting-ballots-bundles-refuse-step-office/,Acaciavet,Not a white person in the Troop,,2,?,,
377,The Gateway Pundit,"Black Lives Matter Militants Storm Target Store in DC, Threaten to Shut Business D…",['2020/06'],402 comments,https://www.thegatewaypundit.com/2020/06/black-lives-matter-militants-storm-target-store-dc-threaten-shut-business-dont-comply-demands-videos/,Acaciavet,Thes neadrthals amuse the pissssss out of me,,0,0,,
378,The Gateway Pundit,"Marxists Show Up to Christian Prayer Rally at St. Louis Statue, Demand Removal of…",['2020/06'],268 comments,https://www.thegatewaypundit.com/2020/06/marxists-show-christian-prayer-rally-st-louis-statue-demand-removal-statue-catholic-saint-videos/,Acaciavet,Its time we  start sending it down range!,,0,0,,
379,The Gateway Pundit,Communism Comes to America’s Shores: Michigan Woman Urges Voters Not to Vot…,['2020/06'],423 comments,https://www.thegatewaypundit.com/2020/06/communism-comes-americas-shores-michigan-woman-urges-voters-not-vote-republican-father/,Acaciavet,Sir you should be sure here photo is on A milk carton. I would kick my kid to the curb!,,0,0,,
380,The Gateway Pundit,Minnesota State Rep. Warns Antifa and Muslim Groups Plan to “Police Minneapo…,['2020/06'],581 comments,https://www.thegatewaypundit.com/2020/06/minnesota-state-rep-warns-antifa-muslim-groups-plan-police-minneapolis-muslim-rule/,Acaciavet,police Minneapolis under Muslim rule.”! Who gave these cork soakers the option!,,1,?,,
381,The Gateway Pundit,Seattle Sends Trucks to Clear CHOP Barricades - City Gives CHOP Squatters 7…,['2020/06'],386 comments,https://www.thegatewaypundit.com/2020/06/seattle-sends-trucks-clear-chop-barricades-city-gives-chop-squatters-72-hours-vacate/,Acaciavet,CHOP Reps!! Is that the way the left spells Low lives,,0,0,,
382,The Gateway Pundit,Black Woman Beats Old White Lady in 7-Eleven -- Says She Called her the N-Word…,['2020/06'],826 comments,https://www.thegatewaypundit.com/2020/06/black-woman-beats-old-white-lady-7-eleven-says-called-n-word-video/,Acaciavet,Dat game stops when Mr Smith And Mr Wesson step in!,stillrules,7,?,,
383,The Gateway Pundit,Hate Hoaxer Bubba Wallace Tells Jesse Watters He Was Right to Call a Door Rope…,['2020/06'],421 comments,https://www.thegatewaypundit.com/2020/06/hate-hoaxer-bubba-wallace-tells-jesse-watters-right-call-door-rope-noose/,Acaciavet,Dem colored folk sure are stupid!,,1,?,,
384,The Gateway Pundit,Students At University In Wisconsin Demand That Abraham Lincoln Statue B…,['2020/06'],457 comments,https://www.thegatewaypundit.com/2020/06/students-university-wisconsin-demand-abraham-lincoln-statue-removed-campus/,Acaciavet,This is why we need the draft back. If one of these cram puffs ever met my DI at boot camp they would first crap there shorts then they would straighten up!,,1,?,,
385,The Gateway Pundit,President Trump Tweets FBI Wanted Poster of Andrew Jackson Statue Attack…,['2020/06'],332 comments,https://www.thegatewaypundit.com/2020/06/president-trump-tweets-fbi-wanted-poster-andrew-jackson-statue-attack-suspects/,Acaciavet,I guarantee # 1 gets caught with in a week!,,1,?,,
386,The Gateway Pundit,Black Lives Matter Activist Loses One of His Testicles After Being Shot in the Balls wit…,['2020/06'],1725 comments,https://www.thegatewaypundit.com/2020/06/black-lives-matter-activist-loses-one-testicles-shot-balls-rubber-bullets-george-floyd-riots/,Acaciavet,Boooooooooooom right in the Sack!,,2,?,,
387,The Gateway Pundit,Black Lives Matter Activist Loses One of His Testicles After Being Shot in the Balls wit…,['2020/06'],1725 comments,https://www.thegatewaypundit.com/2020/06/black-lives-matter-activist-loses-one-testicles-shot-balls-rubber-bullets-george-floyd-riots/,Acaciavet,Home run post you knocked that over the fence old boy,Yellow and Black,3,?,,
388,The Gateway Pundit,"Founder of '1619 Project' Called Whitey ""Barbaric Devils"" and ""Bloodsuckers"" a…",['2020/06'],164 comments,https://www.thegatewaypundit.com/2020/06/founder-1619-project-called-whitey-barbaric-devils-bloodsuckers-compared-columbus-hitler-1995-letter/,Acaciavet,This Carrot Top Loves her some affirmative action! Ok how many believes she is MENSA?,,0,0,,
389,The Gateway Pundit,"After Public Backlash, Oregon County Reverses Its Mask Exemption Policy For…",['2020/06'],344 comments,https://www.thegatewaypundit.com/2020/06/public-backlash-oregon-county-reverses-mask-exemption-policy-non-whites/,Acaciavet,Camp town races do da,,1,?,,
390,The Gateway Pundit,Yahoo Publishes Column Calling for 'Blatantly Racist' National Anthem to Be…,['2020/06'],331 comments,https://www.thegatewaypundit.com/2020/06/yahoo-publishes-column-calling-blatantly-racist-national-anthem-replaced/,Acaciavet,Blo me you you left wing freak.,,1,?,,
391,The Gateway Pundit,"Far Left Companies - Pepsi, HP, Doritos, Paypal, Adobe, BMW - Pull Ads from Face…",['2020/06'],797 comments,https://www.thegatewaypundit.com/2020/06/far-left-companies-pepsi-hp-doritos-paypal-adobe-bmw-pull-ads-facebook-ban-conservative-voices-president-trumps-posts/,Acaciavet,I wont buy there stuff,,0,0,,
392,The Gateway Pundit,Woke Dixie Chicks Change their Name,['2020/06'],550 comments,https://www.thegatewaypundit.com/2020/06/woke-dixie-chicks-change-name/,Acaciavet,I did not know these hoars were still performing,,2,?,,
393,The Gateway Pundit,CLEAN-UP OPERATION: DC Police Clear Out Vermin from Streets North of White Hous…,['2020/06'],185 comments,https://www.thegatewaypundit.com/2020/06/clean-operation-dc-police-clear-vermin-streets-north-white-house-squatters-set-autonomous-zone/,Acaciavet,"My Ideas Mr Barrett Mr Smith and Mr Wesson,start send rounds down range.",SleestackSeven,2,?,,
394,The Gateway Pundit,CLEAN-UP OPERATION: DC Police Clear Out Vermin from Streets North of White Hous…,['2020/06'],185 comments,https://www.thegatewaypundit.com/2020/06/clean-operation-dc-police-clear-vermin-streets-north-white-house-squatters-set-autonomous-zone/,Acaciavet,He D Bag the cleaners called your dress is ready,SleestackSeven,0,0,,
395,The Gateway Pundit,Now They’re Going After America’s Greatest Generation: Angry Socialists in…,['2020/06'],290 comments,https://www.thegatewaypundit.com/2020/06/now-going-americas-greatest-generation-angry-socialists-charlotte-vandalize-world-war-ii-memorial/,Acaciavet,BLDM :,,0,0,,
396,The Gateway Pundit,"FINALLY: DC Police Are Not Letting the Mob Run the City Tonight, Rioters in a Panic (…",['2020/06'],477 comments,https://www.thegatewaypundit.com/2020/06/finally-dc-police-not-letting-mob-run-city-tonight-rioters-panic-videos/,Acaciavet,"I was Active duty in Detroit 1968,clubs fire hoses and some dogs with serious attitudes.",,3,?,,
397,The Gateway Pundit,Crazy Woman Who Banned Her State from Buying Seeds and Punished Barbers Now…,['2020/06'],803 comments,https://www.thegatewaypundit.com/2020/06/crazy-woman-banned-state-buying-seeds-punished-barbers-now-wants-bailout-trump/,Acaciavet,You elect a broad and you get what you pay for. Kind of like a hooker,,1,?,,
398,The Gateway Pundit,"""Some White People May Have to Die for Black Communities to Be Made Whole"" -…",['2020/06'],1262 comments,https://www.thegatewaypundit.com/2020/06/white-people-may-die-black-communities-made-whole-far-left-uga-teaching-assistant-black-lives-matter-movement/,Acaciavet,Hey buckwheat here in the 308 we dont plat that game.,,0,0,,
399,The Gateway Pundit,"""Some White People May Have to Die for Black Communities to Be Made Whole"" -…",['2020/06'],1262 comments,https://www.thegatewaypundit.com/2020/06/white-people-may-die-black-communities-made-whole-far-left-uga-teaching-assistant-black-lives-matter-movement/,Acaciavet,"Hey knumb nuts,want to try that in my hood? I guarantee I will be the one walking away!",,0,0,,
400,The Gateway Pundit,CHAZ Shooting Victim's Brother Claims Criminal Protesters 'Hid' His Brother Fro…,['2020/06'],409 comments,https://www.thegatewaypundit.com/2020/06/chaz-shooting-victims-brother-claims-criminal-protesters-hid-brother-dying/,Acaciavet,I guess dem black lives dont matter in da chop,,4,?,,
401,The Gateway Pundit,Trained Marxist Black Lives Matter Co-Founder Patrisse Cullors: “Our Goal Is to…,['2020/06'],240 comments,https://www.thegatewaypundit.com/2020/06/trained-marxist-black-lives-matter-co-founder-patrisse-cullors-goal-get-trump/,Acaciavet,What the F is a Trained Marxist? The military made me a trained Marksman. I listen to these fools and they have no command of the kings English.Just axe her about windage and elevation. Oh wait thats my question!,,1,?,,
402,The Gateway Pundit,"One Dead, Another Injured in Overnight CHOP Zone Shooting in Seattle",['2020/06'],808 comments,https://www.thegatewaypundit.com/2020/06/one-dead-another-injured-overnight-chop-zone-shooting-seattle/,Acaciavet,That broad with the loud speaker I bet is MENSA!,,1,?,,
403,The Gateway Pundit,"One Dead, Another Injured in Overnight CHOP Zone Shooting in Seattle",['2020/06'],808 comments,https://www.thegatewaypundit.com/2020/06/one-dead-another-injured-overnight-chop-zone-shooting-seattle/,Acaciavet,Well who would have seen this cumming,,0,0,,
404,The Gateway Pundit,Radical Islamist and Far Left Activist Umar Lee Launches Petition to Rename St. Lou…,['2020/06'],150 comments,https://www.thegatewaypundit.com/2020/06/radical-islamist-far-left-activist-umar-lee-launches-petition-rename-st-louis-city/,Acaciavet,This clown has never poked and disturbed a large dog before. That Dog puts up with it for a while and after the last poke he rips the pokers head off. The Left is going to find out what that last poke looks like soon!,,1,?,,
405,The Gateway Pundit,"Screaming BLM Protesters Swarm Mitch McConnell's House at 6 AM, Bang Pots, H…",['2020/06'],543 comments,https://www.thegatewaypundit.com/2020/06/screaming-blm-protesters-swarm-mitch-mcconnells-house-6-bang-pots-honk-horns-video/,Acaciavet,"I am so sick of these white BLM clowns,I have no guilt",,3,?,,
406,The Gateway Pundit,John Kerry Warns of Revolution if Trump Re-Elected,['2020/06'],1303 comments,https://www.thegatewaypundit.com/2020/06/john-kerry-warns-revolution-trump-re-elected/,Acaciavet,Lets bring it and lets get it over!,,1,?,,
407,The Gateway Pundit,"Famous ""Bystander to Genocide"" Susan Rice Says Trump Supporters Belong in th…",['2020/06'],979 comments,https://www.thegatewaypundit.com/2020/06/famous-bystander-genocide-susan-rice-says-trump-supporters-belong-trash-heap-history/,Acaciavet,Kiss my Assaaaaaaaaa you affirmative action asshattt,,11,?,,
408,The Gateway Pundit,Black Lives Matter Co-Founder Patrisse Cullors Confirms They Are ‘Trained Orga…,['2020/06'],405 comments,https://www.thegatewaypundit.com/2020/06/black-lives-matter-co-founder-patrisse-cullors-confirms-trained-organizers-marxists-video/,Acaciavet,You might be a marxist alot of us vets are marksmen,,1,?,,
409,The Gateway Pundit,Far Left Defense Official Sentenced to 30 Months in Prison for Leaking Classified I…,['2020/06'],234 comments,https://www.thegatewaypundit.com/2020/06/far-left-defense-official-sentenced-30-months-prison-leaking-classified-information-journalists/,Acaciavet,From the looks of him he could be prom queen in the joint,,2,?,,
410,The Gateway Pundit,Chick-fil-A CEO Dan Cathy: White People Should Shine Shoes of Black People to E…,['2020/06'],2679 comments,https://www.thegatewaypundit.com/2020/06/chick-fil-ceo-dan-cathy-white-people-shine-shoes-black-people-express-shame-racism/,Acaciavet,Boycott Chick Filet! It will be a cold day in hell when i bow to them,,12,?,,
411,The Gateway Pundit,California Issues Statewide Authoritarian Face Mask Order to ‘Help Reduce Spread…,['2020/06'],349 comments,https://www.thegatewaypundit.com/2020/06/california-issues-statewide-authoritarian-face-mask-order-help-reduce-spread-covid-19/,Acaciavet,Blo me Gavin!,,1,?,,
412,The Gateway Pundit,Seattle Installs Concrete Barriers to Protect #CHAZ #CHOP Armed Leftist Occ…,['2020/06'],527 comments,https://www.thegatewaypundit.com/2020/06/seattle-installs-concrete-barriers-protect-chaz-chop-armed-leftist-occupation-zone/,Acaciavet,Hand Salute my brother,Aram,0,0,,
413,The Gateway Pundit,Seattle Installs Concrete Barriers to Protect #CHAZ #CHOP Armed Leftist Occ…,['2020/06'],527 comments,https://www.thegatewaypundit.com/2020/06/seattle-installs-concrete-barriers-protect-chaz-chop-armed-leftist-occupation-zone/,Acaciavet,This old vet has finally reached the USA does suck level! 1967 1971 I served .Now nobody wants to enforce the law. Well I gave at the office never ask me to do anything for you and stay the hell out of my 308 area code!,,7,?,,
414,The Gateway Pundit,KELLOGG'S Slammed for Having 'Three White Boys' on Rice Crispies Box,['2020/06'],471 comments,https://www.thegatewaypundit.com/2020/06/kelloggs-slammed-three-white-boys-rice-crispies-box/,Acaciavet,Snap Crackle and Buckwheat right?,,1,?,,
415,The Gateway Pundit,NYPD Arrest Thug Who Punched 92-year-old Woman with Walker and Knocked He…,['2020/06'],574 comments,https://www.thegatewaypundit.com/2020/06/nypd-arrest-thug-punched-92-year-old-woman-walker-knocked-ground/,Acaciavet,Then you wonder why I hate em,,5,?,,
416,The Gateway Pundit,UPDATE: Black Protester's Skull Split Open when Liberals Push Statue on His Head --…,['2020/06'],511 comments,https://www.thegatewaypundit.com/2020/06/update-black-protesters-skull-split-open-liberals-push-statue-head-victim-coded-twice-sent-hospital-alpha-trauma-alert/,Acaciavet,Die you worthless piece of trash,,1,?,,
417,The Gateway Pundit,"How Does This Guy Keep His Job? A Week After Violent BLM Protests, Riots and Lo…",['2020/06'],268 comments,https://www.thegatewaypundit.com/2020/06/guy-keep-job-week-violent-blm-protests-riots-lootings-dr-fauci-expresses-concern-protests-spreading-covid-19/,Acaciavet,Dr Mengela It must suck to be you!,,1,?,,
418,The Gateway Pundit,Minnesota Representative Tweeted Support for Rioters Who Commandeered…,['2020/06'],286 comments,https://www.thegatewaypundit.com/2020/06/minnesota-representative-tweeted-support-rioters-commandeered-minneapolis-hotel/,Acaciavet,wtf,,1,?,,
419,The Gateway Pundit,Minnesota Representative Tweeted Support for Rioters Who Commandeered…,['2020/06'],286 comments,https://www.thegatewaypundit.com/2020/06/minnesota-representative-tweeted-support-rioters-commandeered-minneapolis-hotel/,Acaciavet,I guarantee she loves to ride that black pole.,,0,0,,
420,The Gateway Pundit,Antifa Domestic Terrorists Take Over Police Precinct and 6 Square Blocks in Seattle –…,['2020/06'],1419 comments,https://www.thegatewaypundit.com/2020/06/antifa-domestic-terrorists-take-police-precinct-6-square-blocks-seattle-set-armed-guard-watch/,Acaciavet,I say we Faluga the hell out of this section,,0,0,,
421,The Gateway Pundit,National Guard Members Who Responded to DC Riots Test Positive for Coronavirus,['2020/06'],192 comments,https://www.thegatewaypundit.com/2020/06/national-guard-members-responded-dc-riots-test-positive-coronavirus/,Acaciavet,I feel bad for the troopers! That being said I hope the protesters drop like flys,,4,?,,
422,The Gateway Pundit,VIDEO: Angry Chicago Woman Goes Off on Armed Guards Protecting Store from Loo…,['2020/06'],417 comments,https://www.thegatewaypundit.com/2020/06/video-angry-chicago-woman-goes-off-armed-guards-protecting-store-looters/,Acaciavet,Someone needs to shoot this MENSA memeber,,0,0,,
423,The Gateway Pundit,“I Think You’re 100% Full of Sh**!” – Mayor Lori Lightfoot Berates Chicago Alderman…,['2020/06'],347 comments,https://www.thegatewaypundit.com/2020/06/think-100-full-sh-mayor-lori-lightfoot-berates-chicago-alderman-expletive-filled-rant-calls-failed-riot-response/,Acaciavet,Leaping lesbos bat man,,1,?,,
424,The Gateway Pundit,Chicago Mayor Now Pleading With Walmart And Other Companies Not To Le…,['2020/06'],2281 comments,https://www.thegatewaypundit.com/2020/06/chicago-mayor-now-pleading-walmart-companies-not-leave-city/,Acaciavet,Walmart run dont walk away from Zuluvill,,1,?,,
425,The Gateway Pundit,"Vulgar Chicago Mayor Who Told President Trump to ""F-U"" Now Wants to Fire Cop W…",['2020/06'],259 comments,https://www.thegatewaypundit.com/2020/06/vulgar-chicago-mayor-told-president-trump-f-u-now-wants-fire-cop-flipped-off-protesters/,Acaciavet,Affirmative action is such a great thing ! In america A lesbo crackhead becomes Mayor.,,0,0,,
426,The Gateway Pundit,Actor Tom Arnold Calls For Armed Insurrection Against Trump Supporters,['2020/06'],1801 comments,https://www.thegatewaypundit.com/2020/06/actor-tom-arnold-calls-armed-insurrection-trump-supporters/,Acaciavet,"Dear Tom I live in a 308 area code,I invite you to visit. I promise A 180 grain Lobotomy fro 1000 yards out!",,2,?,,
427,The Gateway Pundit,Minneapolis Mayor Jacob Frey Breaks Down and Weeps for Over a Minute at Ge…,['2020/06'],608 comments,https://www.thegatewaypundit.com/2020/06/minneapolis-mayor-jacob-frey-breaks-weeps-minute-george-floyds-casket-video/,Acaciavet,Such A Cuckold move Dexter!,,2,?,,
428,The Gateway Pundit,New York Appeals Court Orders Molotov Cocktail Lawyers and Domestic Terrorist…,['2020/06'],381 comments,https://www.thegatewaypundit.com/2020/06/new-york-appeals-court-orders-molotov-cocktail-lawyers-domestic-terrorists-back-jail/,Acaciavet,Ju8st goes to prove all the good lawyaers are in the cemetery,objective123,0,0,,
429,The Gateway Pundit,UPDATE: 98% Confirmation New York Molotov Cocktail Throwing Lawyer Was…,['2020/06'],130 comments,https://www.thegatewaypundit.com/2020/06/update-98-confirmation-new-york-molotov-cocktail-throwing-lawyer-urooj-rahman/,Acaciavet,Hang the bitch/,,3,?,,
