,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Responding to,Upvotes,Downvotes,Ordinary/Hate/Offensive?,
666,Vidmax,"ANTIFA Show Up To Sturgis Bike Rally, Crap Themselves, Ask For The Police They Wa…",[],50 comments,https://vidmax.com/video/197756-antifa-show-up-to-sturgis-bike-rally-crap-themselves-ask-for-the-police-they-want-to-defund-to-protect-them,Feel Lucky?,Which one was you?,Wigga Pigga Mockery,4,?,,
667,Vidmax,"ANTIFA Show Up To Sturgis Bike Rally, Crap Themselves, Ask For The Police They Wa…",[],50 comments,https://vidmax.com/video/197756-antifa-show-up-to-sturgis-bike-rally-crap-themselves-ask-for-the-police-they-want-to-defund-to-protect-them,Feel Lucky?,Juan Williams over at FOX is his go to token.,red,3,?,,
668,Vidmax,"ANTIFA Show Up To Sturgis Bike Rally, Crap Themselves, Ask For The Police They Wa…",[],50 comments,https://vidmax.com/video/197756-antifa-show-up-to-sturgis-bike-rally-crap-themselves-ask-for-the-police-they-want-to-defund-to-protect-them,Feel Lucky?,"Sturgis cops are righteous.Saw them help a lot of folks, specifically the weekend/lawyer executive bikers ridin S&S Hardlys who'd mess up.At least these guys love America,many vets and my buddies came home from Nam and got spit on,nice to see the tide turning.EMTs and paramedics/cops who volunteer to work this crazy event.Used to go every year and met great folks...and a-hole too of course but what a blast in the Black Hills and beyond.Peace",George Penwell,6,1,,
669,Vidmax,"ANTIFA Show Up To Sturgis Bike Rally, Crap Themselves, Ask For The Police They Wa…",[],50 comments,https://vidmax.com/video/197756-antifa-show-up-to-sturgis-bike-rally-crap-themselves-ask-for-the-police-they-want-to-defund-to-protect-them,Feel Lucky?,Pastor due date and prime by 75 pounds and 35 years.,Rateye,2,?,,
670,Vidmax,Homie Should Never Handle A Gun Again,[],13 comments,https://vidmax.com/video/197757-homie-should-never-handle-a-gun-again,Feel Lucky?,"YeahDad was a master gunsmith and we had a shop and range here in Florida.Good times but now the resources aren't there as much,dad died and I kept the shop til I got tired of dealing w his wife (not my momma).MyFNs and Brnos and a couple DE .50s were great but like you said it's just sending cash into a sand berm.I got no doubts about my accuracy with my own weapons so the only variables in combat are unintended tremors and unintended incoming shrapnel,shit,bullets and the Antifa Scream.That may unman me quiker than a bullet to the balls.ha haLost a leg in Bosnia and got some burns.The wife is bad sick so when she goes I hope to start taking these fuckers with me.I built up a .300 Win Mag w spec scope and bipod I'd love to see how it split melons.I got grown kids and they and others did nothing to deserve this and I love my country.Hope I didn't bore ya but thats how I feel.Sorta not part of the solution....thingPeace",GrabMyBag,1,?,,
671,Vidmax,Homie Should Never Handle A Gun Again,[],13 comments,https://vidmax.com/video/197757-homie-should-never-handle-a-gun-again,Feel Lucky?,Check out GrabMyBags vid here.ha ha haPortrait mode...yeah,George Penwell,1,?,,
672,Vidmax,Homie Should Never Handle A Gun Again,[],13 comments,https://vidmax.com/video/197757-homie-should-never-handle-a-gun-again,Feel Lucky?,Nice...very nice.Desert Eagle .50?,GrabMyBag,1,?,,
673,Vidmax,Homie Should Never Handle A Gun Again,[],13 comments,https://vidmax.com/video/197757-homie-should-never-handle-a-gun-again,Feel Lucky?,You know why the bros hold de gun sideways?Cuz that's how they come out the box.,George Penwell,4,?,,
674,Vidmax,"Thug Gets Out Of Jail After 15 Years, Learns His Girl Has A New Man And A Baby Toget…",[],28 comments,https://vidmax.com/video/197758-thug-gets-out-of-jail-after-15-years-learns-his-girl-has-a-new-man-and-a-baby-together-threatens-to-murder-man-and-child,Feel Lucky?,Been back over at least 3 years.,USMCasper,0,0,,
675,Vidmax,"Thug Gets Out Of Jail After 15 Years, Learns His Girl Has A New Man And A Baby Toget…",[],28 comments,https://vidmax.com/video/197758-thug-gets-out-of-jail-after-15-years-learns-his-girl-has-a-new-man-and-a-baby-together-threatens-to-murder-man-and-child,Feel Lucky?,I'd be mad too.Imagine how bad his butthole be hurtin after 15 years of bein Alpha male to real ALPHA MALES.He speechifyin better doh.yep,TheyHateMe,1,?,,
676,Vidmax,"Thug Gets Out Of Jail After 15 Years, Learns His Girl Has A New Man And A Baby Toget…",[],28 comments,https://vidmax.com/video/197758-thug-gets-out-of-jail-after-15-years-learns-his-girl-has-a-new-man-and-a-baby-together-threatens-to-murder-man-and-child,Feel Lucky?,Afronauts again??I'll look now.ha ha,Crippled by UK State goons,1,?,,
677,Vidmax,A WHOLE NEW LEVEL OF STUPID: Black Woman Accused Black Man Of Racism Fo…,[],20 comments,https://vidmax.com/video/197764-a-whole-new-level-of-stupid-black-woman-accused-black-man-of-racism-for-playing-an-instrument-she-doesn-t-know,Feel Lucky?,"Them hos out at malls,weave shops and nail salons spending Soros Globalist cash cuz they gotta riot and loot at night.Fencing shit on the interweb be hard work and her momma can't do it cuz she watchin Clamydias 9 babie 👹 monsters.Oh yeah,cool instrument....RICOLA",Guest,1,?,,
678,Vidmax,InfoWars Reporter Millie Weaver Gets Arrested With Her Husband While Premi…,[],47 comments,https://vidmax.com/video/197727-infowars-reporter-millie-weaver-gets-arrested-with-her-husband-while-premiering-shadow-government-whistleblower-series,Feel Lucky?,I got you man.When did he have the surgery?Open heart yeah?,c.brown,0,0,,
679,Vidmax,InfoWars Reporter Millie Weaver Gets Arrested With Her Husband While Premi…,[],47 comments,https://vidmax.com/video/197727-infowars-reporter-millie-weaver-gets-arrested-with-her-husband-while-premiering-shadow-government-whistleblower-series,Feel Lucky?,Maybe I can drive you back...who knows,c.brown,1,?,,
680,Vidmax,InfoWars Reporter Millie Weaver Gets Arrested With Her Husband While Premi…,[],47 comments,https://vidmax.com/video/197727-infowars-reporter-millie-weaver-gets-arrested-with-her-husband-while-premiering-shadow-government-whistleblower-series,Feel Lucky?,"Praying it is then,as it always was.So weird Charlie.A lady I know and her husband sell to me cash only wholesale but usually 1200$ w A/C and outta my reach now.Got the Merc for $1000 w ice cold A/C one owner.So glad Dad in-law got that surgery.Last I heard he hadn't had it.My ticker is bad too,freakin cigs.Well brother,where theres a will.....Missed ya this morning by 18 minsHaPeace",c.brown,1,?,,
681,Vidmax,InfoWars Reporter Millie Weaver Gets Arrested With Her Husband While Premi…,[],47 comments,https://vidmax.com/video/197727-infowars-reporter-millie-weaver-gets-arrested-with-her-husband-while-premiering-shadow-government-whistleblower-series,Feel Lucky?,Yeeees?,Wigga Pigga Mockery,0,0,,
682,Vidmax,InfoWars Reporter Millie Weaver Gets Arrested With Her Husband While Premi…,[],47 comments,https://vidmax.com/video/197727-infowars-reporter-millie-weaver-gets-arrested-with-her-husband-while-premiering-shadow-government-whistleblower-series,Feel Lucky?,I'm ready to get on the road soon.I'd like to head to the Ozarks.Heard there are some of my kinda people there.What are the odds you could still help D and I w wheels.Been missing a most of our appointments cuz a cab is late or just too expensive.Starting to circle the drain and Getting rough and it'd give me a chance to come and visit a friend in Seneca.He's some Ozark Mountain Dare Devil who gave his soul to the Lord for redemption and the hindmost to the dank side for good greenage and a BBQ recipe.My kinda brother.Semper Fidelis Marine,c.brown,1,?,,
683,Vidmax,InfoWars Reporter Millie Weaver Gets Arrested With Her Husband While Premi…,[],47 comments,https://vidmax.com/video/197727-infowars-reporter-millie-weaver-gets-arrested-with-her-husband-while-premiering-shadow-government-whistleblower-series,Feel Lucky?,They're very good grugs tho Pidda DijjaYou canna barley tell Aye took anythang.It's a melliw buzz like bath salts spiked with love and say a praver fer me and Im so hiI been seeing ded relatives.Love you Grams,Wigga Pigga Mockery,1,1,,
684,Vidmax,InfoWars Reporter Millie Weaver Gets Arrested With Her Husband While Premi…,[],47 comments,https://vidmax.com/video/197727-infowars-reporter-millie-weaver-gets-arrested-with-her-husband-while-premiering-shadow-government-whistleblower-series,Feel Lucky?,"Yeah! The fuck it ain't!?Who the hell is Millie Weaver?Sorry,I was thinking of Alfredo Garcia.Mea culpa",Throbbie.com ✓ᵛᵉʳᶦᶠᶦᵉᵈ,1,1,,
685,Vidmax,InfoWars Reporter Millie Weaver Gets Arrested With Her Husband While Premi…,[],47 comments,https://vidmax.com/video/197727-infowars-reporter-millie-weaver-gets-arrested-with-her-husband-while-premiering-shadow-government-whistleblower-series,Feel Lucky?,"You AND George have multiple screens???I cannot believe you'd taunt me like that!!Doesn't MY life matter?You're just doing it because I'm white.Why you wanna hurt me and keep me down.400 years...er minutes ahem,well the fact I'm full of bullshit changes nothing you horrible person.I'm thinking reparations here.😇Did you just call me the N-word?Narcissist",GrabMyBag,2,1,,
686,Vidmax,InfoWars Reporter Millie Weaver Gets Arrested With Her Husband While Premi…,[],47 comments,https://vidmax.com/video/197727-infowars-reporter-millie-weaver-gets-arrested-with-her-husband-while-premiering-shadow-government-whistleblower-series,Feel Lucky?,"Whoever said there is safety in numbers never really looked at Auschwitz,Belsen-Bergen,Buchenwald  or Hitlers ""jew problem""How many were sent to the ovens and their deaths otherwise?Apparently the Nazi's didn't get that ""safely in numbers"" memo to their victims.",Harken Cycles,1,?,,
687,Vidmax,InfoWars Reporter Millie Weaver Gets Arrested With Her Husband While Premi…,[],47 comments,https://vidmax.com/video/197727-infowars-reporter-millie-weaver-gets-arrested-with-her-husband-while-premiering-shadow-government-whistleblower-series,Feel Lucky?,"Another screen?You best check that screen privilege son.I think you may be oppressing or offending me somehow.I am a proud white man and you keepin me down yo.I'm not sure how triggered I am at you doing that.ffsIf you've any idea how it works could you let me know?you bastardI'm trying here.reallyThis may be Pugga's fault too.If anyone has an idea how please let me know there too.ya sons a bitches.(I think I'm doing pretty good so far actually?I'm just not sure if it's""micro-aggression"" or some other type.This shit ain't easy now.Blacks must actually work pretty damned hard at this...it's confusing as hell to know what items to be pissed at and why.Starting to have a new appreciation for black people over this...... Trying to keep a straight friggin face here y'all.And fuck y'all if you don't appreciate my struggle hee hee.I'm dead serious...chuckle ..snort",George Penwell,4,?,,
688,Vidmax,"Video Journalist Gets Assaulted By ANTIFA, Hit With Baseball Bat, Spit On In Portland",[],14 comments,https://vidmax.com/video/197770-video-journalist-gets-assaulted-by-antifa-hit-with-baseball-bat-spit-on-in-portland,Feel Lucky?,That is not confusing at all.Fucking writing and producing a blurb such as this is not rocket surgery. Looked to me like a clusterfuck written by some REMFs .They deserve the soup sandwich and a blanket party.*you can bet Pigga will be waitin under said blanket bent over with mouth open.Freak,,1,2,,
689,Vidmax,"ANTIFA And BLM Stalk Proud Boys At Rally With Weapons, Get Into Massive Brawl",[],9 comments,https://vidmax.com/video/197747-antifa-and-blm-stalk-proud-boys-at-rally-with-weapons-get-into-massive-brawl,Feel Lucky?,Not just Aunt Tifa but Uncle Wigga shits AND goes blind when real men and the Old Glory* are present.,Guest,0,0,,
690,Vidmax,Ratchet Fight At House Party Leads To Tragedy,[],11 comments,https://vidmax.com/video/197751-ratchet-fight-at-house-party-leads-to-tragedy,Feel Lucky?,"No 3 second rule in the squalor like those pig like animals live.Popeyes riot chicken,Col.Sanders KFC is garbage food now for pretty much garbage people.Here in Florida we have Maryland Fried chicken.So bloody good yeah.",Guest,1,1,,
691,Vidmax,"Belarus Armed Forces Shoot Protester In Cold Blood With His Hands Up, Just Stan…",[],12 comments,https://vidmax.com/video/197745-belarus-armed-forces-shoot-protester-in-cold-blood-with-his-hands-up-just-standing-in-front-of-them,Feel Lucky?,"Maybe like Walter Pidgeon and James Coburn in ""Harry in your Pocket"" 1973 and/or Mike Conners of Mannix,who used prosthetics to pickpocket and do sleight of hand w cards the guys could have pulled something like that.A long shot but we've had shoe bombs,underwear bombs,false eye bombs etc.I'm a multiple amputee so wanted to reference great actors who used prosthetics to do cool shit.The Bosniaks got 'em and dirt worshipers prolly ate them or used a hand to jerk off and my foot for soccer.I got my share of the finnochio and never lost a man.#NOREGETS",Guest,0,0,,
692,OAN,U.S. may see mass evictions as coronavirus relief talks stall in Congress,[],431 comments,https://www.oann.com/u-s-may-see-mass-evictions-as-coronavirus-relief-talks-stall-in-congress/,Feel Lucky?,58 Your IQ,Eric,0,0,,
693,Vidmax,BLM Thugs Threaten To Beat Up Drivers Near The Empire State Building in NYC,[],23 comments,https://vidmax.com/video/197731-blm-thugs-threaten-to-beat-up-drivers-near-the-empire-state-building-in-nyc,Feel Lucky?,"Leave now and beat the rush.Free will,manifest destiny and all that.Would be an awesome afterlife huh?",work sam,0,0,,
694,Vidmax,BLM Thugs Threaten To Beat Up Drivers Near The Empire State Building in NYC,[],23 comments,https://vidmax.com/video/197731-blm-thugs-threaten-to-beat-up-drivers-near-the-empire-state-building-in-nyc,Feel Lucky?,"Chew the gum man.I said jew that gumSee my funny up above of me responding to and Justice....You're no run of the mill xenophobe,you'll laugh you little balls of.Wigga laughed so hard his diaphragm fell out.or a miscarriage,I didn't stare.It's not polite...",Gabe,0,0,,
695,Vidmax,BLM Thugs Threaten To Beat Up Drivers Near The Empire State Building in NYC,[],23 comments,https://vidmax.com/video/197731-blm-thugs-threaten-to-beat-up-drivers-near-the-empire-state-building-in-nyc,Feel Lucky?,Fuck him and the whores he rode in on.Apacalips Now Redux.Ever heard of Dago Snow Tires?Dago thru mudDago thru snowDago thru rainBut when dago flatDago wop wop wop wopI'll see myself out.Try the veal and don't forget to tipTipping is for cows.....,Guest,0,0,,
696,Vidmax,"Seattle Police Officer Tells ANTIFA 'Congratulations, You've Won' And Anno…",[],46 comments,https://vidmax.com/video/197734-seattle-police-officer-tells-antifa-congratulations-you-ve-won-and-announce-he-s-quitting-after-massive-funding-cuts-and-violence,Feel Lucky?,"He prolly gave up smoking last year too.Damn I hate quitters!Don't really blame him,way it's going more are likely to die.",James Tran,1,?,,
697,Vidmax,New Body-Cam Footage Of Crowd Interacting With George Floyd And Police…,[],42 comments,https://vidmax.com/video/197719-new-body-cam-footage-of-crowd-interacting-with-george-floyd-and-police-one-person-tells-him-to-stop-resisting,Feel Lucky?,That's your take on what I wrote?ha haOkay Boomer,Wigga Pigga Mockery,0,0,,
698,Vidmax,New Body-Cam Footage Of Crowd Interacting With George Floyd And Police…,[],42 comments,https://vidmax.com/video/197719-new-body-cam-footage-of-crowd-interacting-with-george-floyd-and-police-one-person-tells-him-to-stop-resisting,Feel Lucky?,"YeahGeorges body of work is a couple pornos and what turned out to be a self induced snuff film but he fucked up and kilt hisself.Now that's artistic!Robin kilt hisself too remember?Lewy Body Dementia...messed up stuff and lest we forget control....above and beyond.Calling out for mommy whilst his keistered dope ruptured as he was being stupid w a fake $20 so wasted he jumped in one side of the cruiser and out the other.Had he truly been claustrophobic he wouldn't have been able to drive that little car he drove to da store yo.He was sayin he couldn't breve before they cuffed him.What he didn't say is ""I just had a balloon of dope blow up in my ass"" he coulda beat that charge claiming ignorance and that some butt monkey buddy unbeknownst to him stashed it there whilst riding Brokeback style....hey,it could happen..and next time,Shut up when you're talking to me",Wigga Pigga Mockery,1,?,,
699,Vidmax,New Body-Cam Footage Of Crowd Interacting With George Floyd And Police…,[],42 comments,https://vidmax.com/video/197719-new-body-cam-footage-of-crowd-interacting-with-george-floyd-and-police-one-person-tells-him-to-stop-resisting,Feel Lucky?,😇,Wigga Pigga Mockery,0,0,,
700,Vidmax,New Body-Cam Footage Of Crowd Interacting With George Floyd And Police…,[],42 comments,https://vidmax.com/video/197719-new-body-cam-footage-of-crowd-interacting-with-george-floyd-and-police-one-person-tells-him-to-stop-resisting,Feel Lucky?,"While noetics is real,this is too many people at cross purposes to be effective especially with only one person rising to the cops defense it simply more likely played out on this plane by human  will and intent nor divine intervention.",work sam,0,0,,
701,Vidmax,New Body-Cam Footage Of Crowd Interacting With George Floyd And Police…,[],42 comments,https://vidmax.com/video/197719-new-body-cam-footage-of-crowd-interacting-with-george-floyd-and-police-one-person-tells-him-to-stop-resisting,Feel Lucky?,So you're a musician and a florist.Instead of flowers on Bappys piano you keep placing tulips on his organ.You're a sick bastard Mr.Grinch.COME ON MAN!!!YOU'RE A DOG FACED LYING PONY FUCKER.,Wigga Pigga Mockery,1,1,,
702,Vidmax,New Body-Cam Footage Of Crowd Interacting With George Floyd And Police…,[],42 comments,https://vidmax.com/video/197719-new-body-cam-footage-of-crowd-interacting-with-george-floyd-and-police-one-person-tells-him-to-stop-resisting,Feel Lucky?,"YesHe was great at acting the fool. Quite obvious to anyone with a brain from the start the boy was stoned out of his brain belligerent,uncooperative and should have been shot on sight.Why can't some people just follow simple orders *i**everything will go fine and he probably wouldn't have even gone to jail in today's climate..Mommy, mommy, mommy what a little pussy ass punk",Wigga Pigga Mockery,1,?,,
703,Vidmax,New Body-Cam Footage Of Crowd Interacting With George Floyd And Police…,[],42 comments,https://vidmax.com/video/197719-new-body-cam-footage-of-crowd-interacting-with-george-floyd-and-police-one-person-tells-him-to-stop-resisting,Feel Lucky?,"If you can make your pig noises you can breathe fine,your spelling......not so much.",Wigga Pigga Mockery,0,0,,
704,Vidmax,New Body-Cam Footage Of Crowd Interacting With George Floyd And Police…,[],42 comments,https://vidmax.com/video/197719-new-body-cam-footage-of-crowd-interacting-with-george-floyd-and-police-one-person-tells-him-to-stop-resisting,Feel Lucky?,Suicide ..........by cultural ignorance and stupidity.Free those cops.And lock up that loud mouth Pigga Jr. for general stupidity and a bigger mouth than his daddy Pigga Sr.,,2,1,,
705,OAN,Reports: U.S. may defund UN mission to Lebanon,[],103 comments,https://www.oann.com/reports-u-s-may-defund-un-mission-to-lebanon/,Feel Lucky?,"Didn't Barry once say Cyka blyat?It was just after saying to Sergey""tell Vladimir I'll be more flexible after the election""hee ö",What Me Worry?,0,0,,
706,OAN,U.S. may see mass evictions as coronavirus relief talks stall in Congress,[],431 comments,https://www.oann.com/u-s-may-see-mass-evictions-as-coronavirus-relief-talks-stall-in-congress/,Feel Lucky?,YessirKennedy would not recognize the party he knew.He would lean so hard starboard it would remind him of his Pacific tour in WW II on the 109 in a leeward gale.PeaceKAG#KAG,scorchedearth,7,1,,
707,OAN,U.S. may see mass evictions as coronavirus relief talks stall in Congress,[],431 comments,https://www.oann.com/u-s-may-see-mass-evictions-as-coronavirus-relief-talks-stall-in-congress/,Feel Lucky?,"AmenThe Globalists have every major 1st and 2nd world country in chaos and the media is complicit in it's cover-up.From Norway,Sweden,the U K to Australia and N.Zealand who are locking up and ""re-educating"" people against their will who are subversives....like us,challenging the wearing of masks and such and a governors right to enforce mandates on masks and public assembly for church and things whilst"" peaceful protests"" go on unquestioned.They give these ""protestors""squad leaders,cash,per diems,transport,lodging,riot gear,radion communicators as phones tho used present problems as does interstate travel and trap-safe house locations for accessing weapons and more.To my mind this is huge and if we go down I doubt we can recover.This has been well thought out and most have gone to ""boot camp"" last spring and the leader of NFAC Coalition even said on camera they were paid to perform and are actors but carry real guns (for the most part)our weakness is most of us are decent people who cannot fathom this freak show,have jobs,families and something to lose,i.e.dreams,goals,self respect,kids,homes etc,etcera.I may not be telling you anything you or others didn't know but now the Globalists ARE truly flexing their muscles and this is looking very scary.President Trump indicated he knew when he insinuated he must lay low and had many enemies.They say there have been threats and even attempts on his life.Totally crazy right?or maybe it's just me....but this now seems about so much more than just an election,but as America goes,so goes the world.I am not the man I wish I were but I'm working on it and working daily on becoming a better man.The kind who deserves the friends he's been blessed with,my prayer closet is now portable and has stored in it my first aid kit.A Bible and medical sundries,beau coup loaded and locked guns and extra ammo.One good thing is the rank and file police and National Guard are sick of or Pantifa and BLM and from those I talked to there are for the majority on the Deplorable Patriots side.THAT'S US.So good to see you.Pardon me for babbling on and I guess this isn't news to most and I may be slow but even the hospitals aren't busy as they said and so much of COVID-19 is a hoax too.VSo hello,missed you and this is my rant and I'm sticking to it.The time for action is near.Vidmax  is one of many good web sites to see vids and info you'll not see here,MSM,or anywhere else and most is truly amazing and the truth is out there for those willing to see.Bye sweetie,so good to see you and hope you and yours are well.PeaceKAG TRUMP NOVEMBER 2020",Sue M Gabert,7,?,,
708,OAN,U.S. may see mass evictions as coronavirus relief talks stall in Congress,[],431 comments,https://www.oann.com/u-s-may-see-mass-evictions-as-coronavirus-relief-talks-stall-in-congress/,Feel Lucky?,"Travis was exactly who I couldn't name.Slipped my addled brain.I also loved the Jackass guys.Knoxville in particular for his organizational and logistics,total team player and evil mastermind and tolerance for pain.A total freak.Skate wheels were steel when I was a kid,polyurethane and droughted So-Cal was a ways off yet.Good to see you Chrim.Peace",chrimpatty .,0,0,,
709,OAN,U.S. may see mass evictions as coronavirus relief talks stall in Congress,[],431 comments,https://www.oann.com/u-s-may-see-mass-evictions-as-coronavirus-relief-talks-stall-in-congress/,Feel Lucky?,Tony is an awesome guy and a great motivation in young lives.Along w Matt Hofman and I cannot think of the other boarders name.Did the first 720 and jumped the Great Wall or was that Tony too.Darn it....mind fart.Adam is a freaking lousy troll as I'm sure you know.Peace,chrimpatty .,0,0,,
710,OAN,U.S. may see mass evictions as coronavirus relief talks stall in Congress,[],431 comments,https://www.oann.com/u-s-may-see-mass-evictions-as-coronavirus-relief-talks-stall-in-congress/,Feel Lucky?,"It is simplistic but I see Satan in everything that's bad going on.Hillary = Satan....evil personified.S oros = again,the Evil One etcSatan...the original ""]["" {[]} {[]} ][_In God lay the answers and hope.",techmarine83,7,1,,
711,OAN,U.S. may see mass evictions as coronavirus relief talks stall in Congress,[],431 comments,https://www.oann.com/u-s-may-see-mass-evictions-as-coronavirus-relief-talks-stall-in-congress/,Feel Lucky?,"Wouldn't surprise me if they know one another but Gates doesn't golf and has the personality of a turnip not to mention he's a devout atheist and a real freak.Trump is affable,golfs and seems intent on Americas best interest and his legacy whilst Gates is megalomaniacal and truly evil.Gates is also intent on a vaccine he wants to force on the world and financial gain to him is irrelevant so you may draw your own conclusions as to that.Peace",ayepolitical,3,?,,
712,OAN,U.S. may see mass evictions as coronavirus relief talks stall in Congress,[],431 comments,https://www.oann.com/u-s-may-see-mass-evictions-as-coronavirus-relief-talks-stall-in-congress/,Feel Lucky?,My boot wants to do exploratory surgery on Bill's backside.,Tom Milbank,9,?,,
713,OAN,U.S. may see mass evictions as coronavirus relief talks stall in Congress,[],431 comments,https://www.oann.com/u-s-may-see-mass-evictions-as-coronavirus-relief-talks-stall-in-congress/,Feel Lucky?,"Globalist entities are calling the shots and providing financing.......from presidential candidates,the courts and governors,COVID-19 to financing BLM and Antifa.Not to fear,the Left always overplay their hand.They want to prevent voting in person,and come November 3rd the virus will cease to be the threat they claim.Trump is the one holding back the tide......that and the good Americans who know right from wrong and have faith in God and Country.KAG",chrimpatty .,23,1,,
714,Vidmax,Horrible Homie Sucker Punches Special Needs Man While Another Laughs,[],80 comments,https://vidmax.com/video/197707-horrible-homie-sucker-punches-special-needs-man-while-another-laughs,Feel Lucky?,Ha ha haHe's got one stuck up his arse just now.Piggy Faggy and Bappy Balls.He likes them on his chin.,BRN TYL,2,?,,
715,Vidmax,Horrible Homie Sucker Punches Special Needs Man While Another Laughs,[],80 comments,https://vidmax.com/video/197707-horrible-homie-sucker-punches-special-needs-man-while-another-laughs,Feel Lucky?,YeahStuck up your ass this very minute.No wonder your eyes bulge out so.You're really one messed up Pigg.Cyka blyat mofo.,Wigga Pigga Mockery,2,1,,
716,Vidmax,Horrible Homie Sucker Punches Special Needs Man While Another Laughs,[],80 comments,https://vidmax.com/video/197707-horrible-homie-sucker-punches-special-needs-man-while-another-laughs,Feel Lucky?,"YesBut only in sanctioned events with all midgets being caught in ""humane traps"" and always keep them liquored up during the tossing.Give a midget a bottle of Goldschlager and he or she is putty in your hands.Or so I've been told.I've heard Aussie aborigines are really aerodynamic too.",Jebb & Becky,2,?,,
717,Vidmax,Horrible Homie Sucker Punches Special Needs Man While Another Laughs,[],80 comments,https://vidmax.com/video/197707-horrible-homie-sucker-punches-special-needs-man-while-another-laughs,Feel Lucky?,"BROTHER!!Was just scrollin to find you.We're gettin by but it's getting hairy.Especially with no transport.Was wanting to talk with you.I'll be online til late,if you get this hit me back....either way let's catch up soon.I'll be lookin for your post.Yeah,Destin.Rednecks galore.I fit right in and good people.Those BLM and Antifa poosies would not fare well here.You know that's right....ha ha.",c.brown,1,?,,
718,Vidmax,Horrible Homie Sucker Punches Special Needs Man While Another Laughs,[],80 comments,https://vidmax.com/video/197707-horrible-homie-sucker-punches-special-needs-man-while-another-laughs,Feel Lucky?,TrueBut the scumbags I hung with never did this shit.We were too busy being self destructive.,Charlie,2,?,,
719,Vidmax,Horrible Homie Sucker Punches Special Needs Man While Another Laughs,[],80 comments,https://vidmax.com/video/197707-horrible-homie-sucker-punches-special-needs-man-while-another-laughs,Feel Lucky?,I just rag on the old fool.Don't believe I've ever posted to him.Drives him nuts.....er nuttier.,Charlie,2,?,,
720,Vidmax,Horrible Homie Sucker Punches Special Needs Man While Another Laughs,[],80 comments,https://vidmax.com/video/197707-horrible-homie-sucker-punches-special-needs-man-while-another-laughs,Feel Lucky?,"You'll get what your wife Sweet Peaches gave your infant baby.Blacks are inferior in every aspect of life.Look at Africa,mud huts and stuck in the iron age if even that far along.Without welfare and Affirmative Action you fucks would be living in caves still.You may fool yourself but you don't fool us Rastus.You all live like pigs and you'll die that way.Sucks to credit the white man for all you have or will ever have but hey,the truth hurts don't it Pigg?",Wigga Pigga Mockery,4,1,,
721,Vidmax,Horrible Homie Sucker Punches Special Needs Man While Another Laughs,[],80 comments,https://vidmax.com/video/197707-horrible-homie-sucker-punches-special-needs-man-while-another-laughs,Feel Lucky?,"Seriously man,that shit with the robbing of the lemonade stand,a black ""man"" sucker punching one of his own and obviously slow but goodhearted and not feral.The demands for reparations and all the unjust bullshit is too much.Pigga is just like these fools and full of hate and prejudice.I grew up in the south and admit to prejudice but the hate that's building in me and I'm sure many others is like none I've ever felt.It just ain't enough to wait for the hereafter to get some retribution.FUCKERS!!!",John,5,1,,
722,Vidmax,Horrible Homie Sucker Punches Special Needs Man While Another Laughs,[],80 comments,https://vidmax.com/video/197707-horrible-homie-sucker-punches-special-needs-man-while-another-laughs,Feel Lucky?,You'll never ever see white people act like this.NEVER!!!!,,1,1,,
723,Vidmax,Horrible Homie Sucker Punches Special Needs Man While Another Laughs,[],80 comments,https://vidmax.com/video/197707-horrible-homie-sucker-punches-special-needs-man-while-another-laughs,Feel Lucky?,"Well,that and Pigga sold his Obama phone for crack again.He's off on a binge and selling his ass to get high.The brothers sell him chunks of Chinese drywall,he's so stupid he keeps buying it.Pigga Wigga is a big piece of shit.",John,5,1,,
724,Vidmax,Portland ANTIFA Punks Instantly Regrets Challenging The Cops,[],45 comments,https://vidmax.com/video/197715-portland-antifa-punks-instantly-regrets-challenging-the-cops,Feel Lucky?,Thanks man...really.She's tougher than knotty pine and so sweet and pretty.That she puts up with me and has for 24 years really says it all.I wish I could bear it for her but....that's life and death.God providesThanks,RacstBlckman,1,?,,
725,Vidmax,Portland ANTIFA Punks Instantly Regrets Challenging The Cops,[],45 comments,https://vidmax.com/video/197715-portland-antifa-punks-instantly-regrets-challenging-the-cops,Feel Lucky?,"I hear ya brother.But I ain't waiting to die.I'm going out whilst taking some of these ""people"" with me.Savvy?",work sam,6,1,,
726,Vidmax,Portland ANTIFA Punks Instantly Regrets Challenging The Cops,[],45 comments,https://vidmax.com/video/197715-portland-antifa-punks-instantly-regrets-challenging-the-cops,Feel Lucky?,I'm getting angrier by the day.White or black these motherfuckers are gonna pay.My wife is terminal and when she goes.....well suffice it to say I'm gonna have some fun before I go or get taken out.,,5,1,,
727,Vidmax,"Seattle BLM Mob Goes To The Suburbs, Demands Residents Give Their Houses O…",[],36 comments,https://vidmax.com/video/197712-seattle-blm-mob-goes-to-the-suburbs-demands-residents-give-their-houses-over-to-them,Feel Lucky?,I pick at Pigga cuz he's noxious.,Charlie,1,?,,
