,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Responding to,Upvotes,Downvotes,Comments,Misinformation?,Ordinary/Hate/Offensive?,"Political vs other, insinuations, "
474,RedState.com - Conservative Blog & Conservative News Source,Close,['2020/03/06'],51 comments,https://www.redstate.com/streiff/2020/03/06/ninth-circuit-again-prefers-lawfare-against-the-trump-administration-to-protecting-the-american-public/amp/?__twitter_impression=true,patriot45,"agreed, this has to stop soon or we will receive a disease we cannot stop.",markvol,1,?,"agreed, this has to stop soon or we will receive a disease we cannot stop.",,0,
475,RedState.com - Conservative Blog & Conservative News Source,Close,['2020/03/06'],51 comments,https://www.redstate.com/streiff/2020/03/06/ninth-circuit-again-prefers-lawfare-against-the-trump-administration-to-protecting-the-american-public/amp/?__twitter_impression=true,patriot45,"exactly, it is unbelievable the level of our stupidity to allow these traitors to bring these illegals in.",notavic,1,?,"exactly, it is unbelievable the level of our stupidity to allow these traitors to bring these illegals in.",,2,
476,RedState.com - Conservative Blog & Conservative News Source,Close,['2020/03/06'],51 comments,https://www.redstate.com/streiff/2020/03/06/ninth-circuit-again-prefers-lawfare-against-the-trump-administration-to-protecting-the-american-public/amp/?__twitter_impression=true,patriot45,this is the dumbest crap i have ever seen in my entire life.  a illegal immigrant thanks to the traitor in chief Obamanation can break our law by crossing the border and lie about needing protection here because of threats back in their own country.  we then being absent of any common sense and using the traitor Obamanation policies then release the illegal into the U.S. with a promise to return in 1-3 years for a court case to determine his being given that protection or asylum.  are we complete idiots or what to let these liberal fools dictate this stupidity on the American citizen.,,2,?,this is the dumbest crap i have ever seen in my entire life.  a illegal immigrant thanks to the traitor in chief Obamanation can break our law by crossing the border and lie about needing protection here because of threats back in their own country.  we then being absent of any common sense and using the traitor Obamanation policies then release the illegal into the U.S. with a promise to return in 1-3 years for a court case to determine his being given that protection or asylum.  are we complete idiots or what to let these liberal fools dictate this stupidity on the American citizen.,,2,
477,RedState.com - Conservative Blog & Conservative News Source,About Former President Obama’s Phone Call to Pete Buttigieg Last Sunday …,['2020/03/06'],17 comments,https://www.redstate.com/elizabeth-vaughn/2020/03/06/lets-talk-about-that/,patriot45,you got it.,gbenton,0,0,you got it.,,0,
478,RedState.com - Conservative Blog & Conservative News Source,About Former President Obama’s Phone Call to Pete Buttigieg Last Sunday …,['2020/03/06'],17 comments,https://www.redstate.com/elizabeth-vaughn/2020/03/06/lets-talk-about-that/,patriot45,probably called to get a date with the gay man Buttboy.,,1,?,probably called to get a date with the gay man Buttboy.,,1,
479,RedState.com - Conservative Blog & Conservative News Source,Rand Paul Says President Trump Is Standing Strong on Demanding FISA Rev…,['2020/03/05'],13 comments,https://www.redstate.com/stu-in-sd/2020/03/05/rand-paul-says-president-trump-is-standing-strong-on-demanding-fisa-revisions/,patriot45,"As usual senator Burr has been compromised by someone and his loyalties lie in a different direction than the conservative base of NC, i am ashamed.",,1,?,"As usual senator Burr has been compromised by someone and his loyalties lie in a different direction than the conservative base of NC, i am ashamed.",,2,
480,RedState.com - Conservative Blog & Conservative News Source,Close,['2020/03/05'],201 comments,https://www.redstate.com/bonchie/2020/03/05/mitt-romney-signals-hes-going-to-scuttle-the-biden-burisma-senate-investigation/amp/,patriot45,Utah needs to recuse Pierre Delecto permanetly.,DannyBhoyo13,5,?,Utah needs to recuse Pierre Delecto permanetly.,,2,
481,RedState.com - Conservative Blog & Conservative News Source,Close,['2020/03/05'],201 comments,https://www.redstate.com/bonchie/2020/03/05/mitt-romney-signals-hes-going-to-scuttle-the-biden-burisma-senate-investigation/amp/,patriot45,Obviously Pierre has some thing to hide in this Burisma investigation and all the more reason to press on.,,7,?,Obviously Pierre has some thing to hide in this Burisma investigation and all the more reason to press on.,,0,
482,RedState.com - Conservative Blog & Conservative News Source,Dem Rep. Jackie Speier Makes One of the Most Ghoulish Statements I’ve Ever Hear…,['2020/03/05'],33 comments,https://www.redstate.com/bonchie/2020/03/05/dem-rep.-jackie-speier-makes-an-absolutely-ghoulish-statement-on-abortion,patriot45,obviously she missed the part that murdering and butchering unborn babies is the problem not the surgery for the cold hearted female who consented to kill her child.,,1,?,obviously she missed the part that murdering and butchering unborn babies is the problem not the surgery for the cold hearted female who consented to kill her child.,,2,
483,RedState.com - Conservative Blog & Conservative News Source,Chuck Schumer Incites Mob Violence Against Two Supreme Court Justice and…,['2020/03/04'],58 comments,https://www.redstate.com/streiff/2020/03/04/793341/,patriot45,"This is just the beginning of the left inciting violence against the conservative right.  When they have pushed too far then the left will feel the pain of violence when the right decides they have had enough of these fools and their agenda against peace loving citizens.  When that happens the leftists and their enbedded bureaucrats will have no choice but leave or be hanged for treason.  Anyone else who decides patriots are wrong will leave alsoor be deported.  Abortion is outright murder and butchery that the satanists Dims have pushed for and now its time to push back, if it has to be violence then it is their choice.",,1,?,"This is just the beginning of the left inciting violence against the conservative right.  When they have pushed too far then the left will feel the pain of violence when the right decides they have had enough of these fools and their agenda against peace loving citizens.  When that happens the leftists and their enbedded bureaucrats will have no choice but leave or be hanged for treason.  Anyone else who decides patriots are wrong will leave alsoor be deported.  Abortion is outright murder and butchery that the satanists Dims have pushed for and now its time to push back, if it has to be violence then it is their choice.",,2,
484,RedState.com - Conservative Blog & Conservative News Source,Pelosi’s ‘Dirty Little Secret’: She Held Back Coronavirus Funding Bill so DCCC Could…,['2020/03/03'],30 comments,https://www.redstate.com/elizabeth-vaughn/2020/03/03/pelosi-delayed-vote-on-coronavirus-funding-so-dccc-could-run-super-tuesday-ads-against-7-gop-candidates/,patriot45,Kinda like a cold fish deal there for this POS to withhold that funding for that purpose.  She knew exactly what she was doing and the American people need to hold her responsible for this political power play. B-tch!,,4,?,Kinda like a cold fish deal there for this POS to withhold that funding for that purpose.  She knew exactly what she was doing and the American people need to hold her responsible for this political power play. B-tch!,,2,
485,RedState.com - Conservative Blog & Conservative News Source,Chris Cuomo: Hillary Slapped Trump Around Like a Piñata,['2020/03/04'],28 comments,https://www.redstate.com/kiradavis/2020/03/04/793094/,patriot45,"Wow, Fredo your memory is kinda like Bidens, all types of new stuff that no one remembers but you.",,4,?,"Wow, Fredo your memory is kinda like Bidens, all types of new stuff that no one remembers but you.",,2,
486,RedState.com - Conservative Blog & Conservative News Source,Supreme Court Narrowly Decides That Identity Theft by Illegal Aliens Is Actually…,['2020/03/03'],42 comments,https://www.redstate.com/streiff/2020/03/03/792745/,patriot45,absolutely amazing at the rights an illegal immigrant who broke the federal law by entering this country has once he crosses the border.,Chris Bolts Sr,3,?,absolutely amazing at the rights an illegal immigrant who broke the federal law by entering this country has once he crosses the border.,,0,
487,RedState.com - Conservative Blog & Conservative News Source,Supreme Court Narrowly Decides That Identity Theft by Illegal Aliens Is Actually…,['2020/03/03'],42 comments,https://www.redstate.com/streiff/2020/03/03/792745/,patriot45,"This is another in a host of indicators that the SCOTUS democratic appointed justices are politically motivated to give illegals that know they have no right to a SS# a free pass to break our laws once again.  Stupidity knows no bounds when the highest court in this country is that close in a vote on this matter.  I am afraid Obamanation may have succeeded in ""fundamentally changing America"" in the highest court in the nation had not Trump appointed his picks for justices.",,5,?,"This is another in a host of indicators that the SCOTUS democratic appointed justices are politically motivated to give illegals that know they have no right to a SS# a free pass to break our laws once again.  Stupidity knows no bounds when the highest court in this country is that close in a vote on this matter.  I am afraid Obamanation may have succeeded in ""fundamentally changing America"" in the highest court in the nation had not Trump appointed his picks for justices.",,2,
488,RedState.com - Conservative Blog & Conservative News Source,CPAC: Mitt Romney Gets a Not So Warm Greeting,['2020/02/27'],30 comments,https://www.redstate.com/bonchie/2020/02/27/cpac-mitt-romney-gets-a-not-so-warm-greeting/,patriot45,This hump ain't worth mentioning or getting the runnies over so let him bask in the praise of marxist socialists and hopefully he will turn to his natural calling and affiliation with the Dims and hopefully realize he is a worthless POS and he deserves being a part of their democratic party.,,0,0,This hump ain't worth mentioning or getting the runnies over so let him bask in the praise of marxist socialists and hopefully he will turn to his natural calling and affiliation with the Dims and hopefully realize he is a worthless POS and he deserves being a part of their democratic party.,,2,
489,RedState.com - Conservative Blog & Conservative News Source,"Warren Proposes Bill to Take All Money from Trump’s ‘Racist Wall,’ Give to HHS t…",['2020/02/27'],21 comments,https://www.redstate.com/nick-arama/2020/02/27/warren-proposes-bill-to-take-all-money-from-trumps-racist-wall-give-to-hhs-to-fight-coronavirus/,patriot45,we don't want to blind them we just want to make them go back.,houdini1984,2,?,we don't want to blind them we just want to make them go back.,,2,
490,RedState.com - Conservative Blog & Conservative News Source,"Warren Proposes Bill to Take All Money from Trump’s ‘Racist Wall,’ Give to HHS t…",['2020/02/27'],21 comments,https://www.redstate.com/nick-arama/2020/02/27/warren-proposes-bill-to-take-all-money-from-trumps-racist-wall-give-to-hhs-to-fight-coronavirus/,patriot45,"It must be depressing to be as stupid as this Dim socialist is.  To be so crazy as to even entertain this type of thinking is beyond foolish and into the realm of moronic.  Why do i have to wake up everyday and see this circus called liberal democrat?  The Dims have raised the bar for lunatic and gone into a void vacuum area which cause's convulsions and foaming at the mouth. Pitiful, but they are serious and should be treated as children who are lost and need someone to help them find their way.",,0,0,"It must be depressing to be as stupid as this Dim socialist is.  To be so crazy as to even entertain this type of thinking is beyond foolish and into the realm of moronic.  Why do i have to wake up everyday and see this circus called liberal democrat?  The Dims have raised the bar for lunatic and gone into a void vacuum area which cause's convulsions and foaming at the mouth. Pitiful, but they are serious and should be treated as children who are lost and need someone to help them find their way.",,2,
491,RedState.com - Conservative Blog & Conservative News Source,It Sure Looks Like Democrat Lawmakers Lied About that Briefing On Russia Supp…,['2020/02/26'],43 comments,https://www.redstate.com/bonchie/2020/02/26/it-looks-like-democrat-lawmakers-lied-about-that-briefing-on-russia-supposedly-helping-trump/,patriot45,These traitors to the republic who were complicit in a coup and the wasteful use of taxpayer money should see prison time or hanging.  So what will they get?  Nothing due to the 2 tier justice system in place set up by the Dims during Obamanation's tenure as traitor in chief where implanted bureaucrats operate with power to abuse and lie according to Democrat party line.,,2,?,These traitors to the republic who were complicit in a coup and the wasteful use of taxpayer money should see prison time or hanging.  So what will they get?  Nothing due to the 2 tier justice system in place set up by the Dims during Obamanation's tenure as traitor in chief where implanted bureaucrats operate with power to abuse and lie according to Democrat party line.,,2,
492,RedState.com - Conservative Blog & Conservative News Source,CPAC Coverage: K.T. McFarland Shares More Details About Being Targeted By Ro…,['2020/02/27'],30 comments,https://www.redstate.com/bonchie/2020/02/27/cpac-coverage-k.t.-mcfarland-shares-more-details-about-being-targeted-by-robert-mueller,patriot45,Hopefully Mueller and his bias investigators will be held accountable for their actions and it should be.prison city for them.,,4,?,Hopefully Mueller and his bias investigators will be held accountable for their actions and it should be.prison city for them.,,2,
493,RedState.com - Conservative Blog & Conservative News Source,A ‘Star Trek’ Icon Laments Trump and His Supporters: They’ve Traded Good for Evi…,['2020/02/26'],61 comments,https://www.redstate.com/alexparker/2020/02/26/star-trek-walter-koenig-patrick-stewart-heinous-moment-american-history/,patriot45,Has anyone noticed a high % of these Star Trek actors are rump rangers and for some reason they don't like Trump.  So are we suppose to care what these idiots think since they live in never never land and are completely out of touch with reality and obviously out of touch with nature and male/female relations.,,0,0,Has anyone noticed a high % of these Star Trek actors are rump rangers and for some reason they don't like Trump.  So are we suppose to care what these idiots think since they live in never never land and are completely out of touch with reality and obviously out of touch with nature and male/female relations.,,1,
494,RedState.com - Conservative Blog & Conservative News Source,"Analysis: If Joe Biden Doesn’t Finish Strong in South Carolina’s Primary, His C…",['2020/02/25'],17 comments,https://www.redstate.com/sister-toldjah/2020/02/25/joe-biden-doesnt-finish-strong-south-carolina-primary-his-campaign-is-over/,patriot45,"Its makes no difference for corrupt Joe, when Barr and Durham conclude their investigation he will be done.",,1,?,"Its makes no difference for corrupt Joe, when Barr and Durham conclude their investigation he will be done.",,2,
495,RedState.com - Conservative Blog & Conservative News Source,"Bunkered in the Abortion War, CNN Won’t Call a Child That’s Minutes Old a Baby – I…",['2020/02/25'],11 comments,https://www.redstate.com/alexparker/2020/02/25/cnn-born-alive-abortion-bill-fetus-that-was-born/,patriot45,"you are correct sir and no one can argue that fact, God gave us life and God will take that life away in his time not ours.",JohnTruman,0,0,"you are correct sir and no one can argue that fact, God gave us life and God will take that life away in his time not ours.",,0,
496,RedState.com - Conservative Blog & Conservative News Source,"Bunkered in the Abortion War, CNN Won’t Call a Child That’s Minutes Old a Baby – I…",['2020/02/25'],11 comments,https://www.redstate.com/alexparker/2020/02/25/cnn-born-alive-abortion-bill-fetus-that-was-born/,patriot45,"Why do we have to debate this, anybody with a brain knows life begins at conception and every one else agrees to murder, butchery an infanticide.  Those who want to kill unborn babies are satanists and murder is their life since their only concern as a mother is to kill their unborn child because the child is inconvenient and the mother has decided that the unborn child is not a human just like her.   These women who can let a butcher tear their child apart just to be able to continue their lifestyle will reap what they sow.  We have become pitiful and inhuman to even consider abortion as a option when we were blessed to be born and our mothers loved us in the womb.",,0,0,"Why do we have to debate this, anybody with a brain knows life begins at conception and every one else agrees to murder, butchery an infanticide.  Those who want to kill unborn babies are satanists and murder is their life since their only concern as a mother is to kill their unborn child because the child is inconvenient and the mother has decided that the unborn child is not a human just like her.   These women who can let a butcher tear their child apart just to be able to continue their lifestyle will reap what they sow.  We have become pitiful and inhuman to even consider abortion as a option when we were blessed to be born and our mothers loved us in the womb.",,2,
497,RedState.com - Conservative Blog & Conservative News Source,"Disney Brings to the Screen Something New: In Its Upcoming Animated Film, An…",['2020/02/23'],33 comments,https://www.redstate.com/alexparker/2020/02/23/788254/,patriot45,the conservative christian people in this country can really hurt these perverts ability to operate and make a profit with this queer crap for kids.  has this country completely lost its soul and its ability to understand we have been blessed by God and letting these people do this is wrong and God wants us to stand up against this satanism.,,1,?,the conservative christian people in this country can really hurt these perverts ability to operate and make a profit with this queer crap for kids.  has this country completely lost its soul and its ability to understand we have been blessed by God and letting these people do this is wrong and God wants us to stand up against this satanism.,,2,
498,RedState.com - Conservative Blog & Conservative News Source,"Drag Queen Story Hour Continues to Pack ‘Em In – In DC, the Kids Are as Young as 9…",['2020/02/23'],27 comments,https://www.redstate.com/alexparker/2020/02/23/788201/,patriot45,this is really sick and the parents need to get this shut down.  these people on the town board who approved this BS and the library officials who let it happen should be fired immediately.,,0,0,this is really sick and the parents need to get this shut down.  these people on the town board who approved this BS and the library officials who let it happen should be fired immediately.,,2,
499,RedState.com - Conservative Blog & Conservative News Source,"This Is What Never Trump Is Now Reduced To, Calling Trump ‘Fat’",['2020/02/23'],28 comments,https://www.redstate.com/nick-arama/2020/02/23/this-is-what-never-trump-is-now-reduced-to-calling-trump-fat/,patriot45,Overweight at his age is not good but he seems to get good news at his check ups and at least his brain functions and is not full of hate and stupidity like these traitor never Trumpers.  If we had left it up to these fools we would have another clone of the loser Mitt the backstabber anti America Romney in the White House giving the Dims everything they wanted.,,0,0,Overweight at his age is not good but he seems to get good news at his check ups and at least his brain functions and is not full of hate and stupidity like these traitor never Trumpers.  If we had left it up to these fools we would have another clone of the loser Mitt the backstabber anti America Romney in the White House giving the Dims everything they wanted.,,2,
500,RedState.com - Conservative Blog & Conservative News Source,Indiana Couple Charged With Running Two Teenage Boys Off the Road Because They…,['2020/02/22'],38 comments,https://www.redstate.com/nick-arama/2020/02/22/indiana-couple-charged-with-running-two-teenage-boys-off-the-road-because-they-had-trump-flags-on-their-bikes/,patriot45,"luckily no one was hurt but the implication of hatred with the desire to physically hurt 2 young boys could possibly start a cascading effect on a large group of conservatives who are fed up with this crap.  if they keep pushing this racist hatred the end will be near.and when it starts we clean the swamp completely up, period.",,0,0,"luckily no one was hurt but the implication of hatred with the desire to physically hurt 2 young boys could possibly start a cascading effect on a large group of conservatives who are fed up with this crap.  if they keep pushing this racist hatred the end will be near.and when it starts we clean the swamp completely up, period.",,2,
501,RedState.com - Conservative Blog & Conservative News Source,Tragic Decline: Boy Scouts of America Declares Bankruptcy,['2020/02/18'],41 comments,https://www.redstate.com/kiradavis/2020/02/18/785577/,patriot45,"Wow, you think allowing gay men to be scout leaders had anything to do with this problem.  Who in their right freaking mind lets gay men be supposed leaders for impressionable young boys and then actually believe these queers ain't gonna pick the fruit that is all around them.  Stupid is as stupid does and the fool who allowed this gay leader concept deal caused the problem and if he is surprised this happened then he is the idiot.  These gays ruin everything they touch since it is not natural and a abomination before God so it will continue to taint and destroy everything it is associated with.",,0,0,"Wow, you think allowing gay men to be scout leaders had anything to do with this problem.  Who in their right freaking mind lets gay men be supposed leaders for impressionable young boys and then actually believe these queers ain't gonna pick the fruit that is all around them.  Stupid is as stupid does and the fool who allowed this gay leader concept deal caused the problem and if he is surprised this happened then he is the idiot.  These gays ruin everything they touch since it is not natural and a abomination before God so it will continue to taint and destroy everything it is associated with.",,,
502,RedState.com - Conservative Blog & Conservative News Source,Andrew McCabe Gets a Reality Check After Whining That the DOJ Was Unfair to Him,['2020/02/15'],25 comments,https://www.redstate.com/bonchie/2020/02/15/andrew-mccabe-gets-drug-for-whining-that-the-doj-was-unfair-to-him/,patriot45,We can only hope that Durham and Barr have some other more serious charges planned for this POS very soon. If Durham's investigation is a sham bunch of BS then the time for talking and hoping will be over and ending this 2 tier justice system permanently and all those who would present it as truth to the citizens will be removed.  Then the time to act as our Constitution gives its citizens the right by removing a government of tyranny and lies will be at hand.,,0,0,We can only hope that Durham and Barr have some other more serious charges planned for this POS very soon. If Durham's investigation is a sham bunch of BS then the time for talking and hoping will be over and ending this 2 tier justice system permanently and all those who would present it as truth to the citizens will be removed.  Then the time to act as our Constitution gives its citizens the right by removing a government of tyranny and lies will be at hand.,,,
503,RedState.com - Conservative Blog & Conservative News Source,Homeland Security Deploying Elite Border Patrol Units to Sanctuary Cities,['2020/02/15'],6 comments,https://www.redstate.com/jeffc/2020/02/15/784118/,patriot45,Arrest and hold accountable the people who have allowed these areas to exist namely the board members and mayor and then let the local police departments do the right thing.,,2,?,Arrest and hold accountable the people who have allowed these areas to exist namely the board members and mayor and then let the local police departments do the right thing.,,,
504,RedState.com - Conservative Blog & Conservative News Source,BREAKING: Andrew McCabe Will Not Face Charges,['2020/02/14'],147 comments,https://www.redstate.com/bonchie/2020/02/14/cnn-frets-that-andrew-mccabe-is-in-danger-due-to-trumps-grotesque-score-settling/,patriot45,you got it right.,Reality2020,1,?,you got it right.,,,
505,RedState.com - Conservative Blog & Conservative News Source,BREAKING: Andrew McCabe Will Not Face Charges,['2020/02/14'],147 comments,https://www.redstate.com/bonchie/2020/02/14/cnn-frets-that-andrew-mccabe-is-in-danger-due-to-trumps-grotesque-score-settling/,patriot45,i believe there are more of us fed up than they think and they may realize this sh-t ain't gonna fly.,Robert710,1,?,i believe there are more of us fed up than they think and they may realize this sh-t ain't gonna fly.,,,
506,RedState.com - Conservative Blog & Conservative News Source,BREAKING: Andrew McCabe Will Not Face Charges,['2020/02/14'],147 comments,https://www.redstate.com/bonchie/2020/02/14/cnn-frets-that-andrew-mccabe-is-in-danger-due-to-trumps-grotesque-score-settling/,patriot45,"you are about right, how many besides Hillary have just walked with no charges after we knew they were guilty.  they let these people get by with anything and yet we would be prosecuted to the fullest extent.",phredde,0,0,"you are about right, how many besides Hillary have just walked with no charges after we knew they were guilty.  they let these people get by with anything and yet we would be prosecuted to the fullest extent.",,,
507,RedState.com - Conservative Blog & Conservative News Source,BREAKING: Andrew McCabe Will Not Face Charges,['2020/02/14'],147 comments,https://www.redstate.com/bonchie/2020/02/14/cnn-frets-that-andrew-mccabe-is-in-danger-due-to-trumps-grotesque-score-settling/,patriot45,if people call or email and just contact this worthless congress we can change this if we raise enough cain.,houdini1984,0,0,if people call or email and just contact this worthless congress we can change this if we raise enough cain.,,,
508,RedState.com - Conservative Blog & Conservative News Source,BREAKING: Andrew McCabe Will Not Face Charges,['2020/02/14'],147 comments,https://www.redstate.com/bonchie/2020/02/14/cnn-frets-that-andrew-mccabe-is-in-danger-due-to-trumps-grotesque-score-settling/,patriot45,right or that Trey Gowdy guy,21palms,0,0,right or that Trey Gowdy guy,,,
509,RedState.com - Conservative Blog & Conservative News Source,BREAKING: Andrew McCabe Will Not Face Charges,['2020/02/14'],147 comments,https://www.redstate.com/bonchie/2020/02/14/cnn-frets-that-andrew-mccabe-is-in-danger-due-to-trumps-grotesque-score-settling/,patriot45,"With the crap in Virginia and these fed criminals walking with no charges after confessing to the crime i am afraid the political solution is about over.  My gracious Hillary,Comey,Holder and so many others just walk with no charges after proof has been shown they broke federal laws and committed treason and sedition.  Voting time and talking is about over.",houdini1984,0,0,"With the crap in Virginia and these fed criminals walking with no charges after confessing to the crime i am afraid the political solution is about over.  My gracious Hillary,Comey,Holder and so many others just walk with no charges after proof has been shown they broke federal laws and committed treason and sedition.  Voting time and talking is about over.",,,
510,RedState.com - Conservative Blog & Conservative News Source,BREAKING: Andrew McCabe Will Not Face Charges,['2020/02/14'],147 comments,https://www.redstate.com/bonchie/2020/02/14/cnn-frets-that-andrew-mccabe-is-in-danger-due-to-trumps-grotesque-score-settling/,patriot45,TRUMP IS PRO AMERICA BUT THIS DANG JUSTICE SYSTEM SUCKS.  They best get this under control or the lid might blow off.,dnlknl12,0,0,TRUMP IS PRO AMERICA BUT THIS DANG JUSTICE SYSTEM SUCKS.  They best get this under control or the lid might blow off.,,,
511,RedState.com - Conservative Blog & Conservative News Source,BREAKING: Andrew McCabe Will Not Face Charges,['2020/02/14'],147 comments,https://www.redstate.com/bonchie/2020/02/14/cnn-frets-that-andrew-mccabe-is-in-danger-due-to-trumps-grotesque-score-settling/,patriot45,that's right this ain't freaking over.  call your reps and let them know this is BS.,junkbondtrader41,0,0,that's right this ain't freaking over.  call your reps and let them know this is BS.,,,
512,RedState.com - Conservative Blog & Conservative News Source,BREAKING: Andrew McCabe Will Not Face Charges,['2020/02/14'],147 comments,https://www.redstate.com/bonchie/2020/02/14/cnn-frets-that-andrew-mccabe-is-in-danger-due-to-trumps-grotesque-score-settling/,patriot45,"you got that right, hell they are the criminals.",bobnivik,0,0,"you got that right, hell they are the criminals.",,,
513,RedState.com - Conservative Blog & Conservative News Source,BREAKING: Andrew McCabe Will Not Face Charges,['2020/02/14'],147 comments,https://www.redstate.com/bonchie/2020/02/14/cnn-frets-that-andrew-mccabe-is-in-danger-due-to-trumps-grotesque-score-settling/,patriot45,purty dang close there cuz and when it starts we stop in DC and everybody gonna leave.,makemyday,0,0,purty dang close there cuz and when it starts we stop in DC and everybody gonna leave.,,,
514,RedState.com - Conservative Blog & Conservative News Source,BREAKING: Andrew McCabe Will Not Face Charges,['2020/02/14'],147 comments,https://www.redstate.com/bonchie/2020/02/14/cnn-frets-that-andrew-mccabe-is-in-danger-due-to-trumps-grotesque-score-settling/,patriot45,"you got that right, call or email your reps and let them know this ain't over.",edhuff,1,?,"you got that right, call or email your reps and let them know this ain't over.",,,
515,RedState.com - Conservative Blog & Conservative News Source,BREAKING: Andrew McCabe Will Not Face Charges,['2020/02/14'],147 comments,https://www.redstate.com/bonchie/2020/02/14/cnn-frets-that-andrew-mccabe-is-in-danger-due-to-trumps-grotesque-score-settling/,patriot45,"you got it ED i am fed up with this stupid crap where these federal officials can do anything and get away with it, this sucks.  i have emailed all my reps and the White House and let them know it ain't right.",edhuff,2,?,"you got it ED i am fed up with this stupid crap where these federal officials can do anything and get away with it, this sucks.  i have emailed all my reps and the White House and let them know it ain't right.",,,
516,RedState.com - Conservative Blog & Conservative News Source,BREAKING: Andrew McCabe Will Not Face Charges,['2020/02/14'],147 comments,https://www.redstate.com/bonchie/2020/02/14/cnn-frets-that-andrew-mccabe-is-in-danger-due-to-trumps-grotesque-score-settling/,patriot45,"This BS ain't gonna work.  To restore any faith Americans have in this system this man needs to be prosecuted for his part in the coup against Trump.  If i had been this person and not protected by Obamanation and Hillary and their protection system i would already be in prison.  This will not be the end of this crap and some one will pay for this special justice system these SOBS have.  FOR THOSE OF YOU WHO SEE THIS CRAP ITS TIME TO CALL YOUR REPS AND GET THIS BS STOPPED, NOW.  IF YOU BITCH ENOUGH TO YOUR REPS THEN PRESSURE WILL BE PUT ON THE SO CALLED JUSTICE SYSTEM TO DO THEIR JOBS.",,2,?,"This BS ain't gonna work.  To restore any faith Americans have in this system this man needs to be prosecuted for his part in the coup against Trump.  If i had been this person and not protected by Obamanation and Hillary and their protection system i would already be in prison.  This will not be the end of this crap and some one will pay for this special justice system these SOBS have.  FOR THOSE OF YOU WHO SEE THIS CRAP ITS TIME TO CALL YOUR REPS AND GET THIS BS STOPPED, NOW.  IF YOU BITCH ENOUGH TO YOUR REPS THEN PRESSURE WILL BE PUT ON THE SO CALLED JUSTICE SYSTEM TO DO THEIR JOBS.",,,
517,RedState.com - Conservative Blog & Conservative News Source,Man Attacks Trump Supporters Including 15 Year Old Boy At Campaign Tent Near N…,['2020/02/13'],23 comments,https://www.redstate.com/nick-arama/2020/02/13/man-attacks-trump-supporters-including-15-year-old-boy-at-campaign-tent-near-new-hampshire-polling-place/,patriot45,This will not stop due to TDS and the fact Trump stays a step or two ahead of these leftist socialists and they are frustrated and mad.  Someone will pick the wrong tent before this is over with and end up voting for a location at the morgue.,,1,?,This will not stop due to TDS and the fact Trump stays a step or two ahead of these leftist socialists and they are frustrated and mad.  Someone will pick the wrong tent before this is over with and end up voting for a location at the morgue.,,,
518,RedState.com - Conservative Blog & Conservative News Source,Ag Barr Turns up the Heat – Bigly!,['2020/02/12'],25 comments,https://www.redstate.com/stu-in-sd/2020/02/12/ag-barr-turns-up-the-heat-%e2%80%93-bigly/,patriot45,This is getting verrrry interesting.,,0,0,This is getting verrrry interesting.,,,
519,RedState.com - Conservative Blog & Conservative News Source,"Watch: Sheila Jackson Lee Rails Against Trump Budget as Racist, Claims It Invoke…",['2020/02/12'],42 comments,https://www.redstate.com/nick-arama/2020/02/12/sheila-jackson-lee-trumps-budget-is-racist/,patriot45,Here we have Websters dictionary pictured example of a complete idiot and blubbering fool who has about as much business in congress as a socialist or a Muslim.  Can you say here's your sign.,,0,0,Here we have Websters dictionary pictured example of a complete idiot and blubbering fool who has about as much business in congress as a socialist or a Muslim.  Can you say here's your sign.,,,
520,RedState.com - Conservative Blog & Conservative News Source,"Jane Fonda Schools You All on How to Wear Your Privilege By…Well, You Just H…",['2020/02/12'],22 comments,https://www.redstate.com/alexparker/2020/02/12/782666/,patriot45,"If this POS traitor knew just how much normal people absolutely loathe her and even seeing her makes them physically nauseated she would stay home, keep her privileged mouth shut and stay off social media.",,3,?,"If this POS traitor knew just how much normal people absolutely loathe her and even seeing her makes them physically nauseated she would stay home, keep her privileged mouth shut and stay off social media.",,,
521,RedState.com - Conservative Blog & Conservative News Source,"Chicago Prosecutor Kim Foxx Angry at Timing of Jussie Smollett Indictment, Cl…",['2020/02/12'],18 comments,https://www.redstate.com/nick-arama/2020/02/12/chicago-prosecutor-kim-foxx-upset-at-timing-of-jussie-smollett-indictment-blames-era-of-trump/,patriot45,"Did she said that this was a political move, hell i thought everything in Chicago was political and most of that is corrupt.",,4,?,"Did she said that this was a political move, hell i thought everything in Chicago was political and most of that is corrupt.",,,
