,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Responding to,Upvotes,Downvotes,Ordinary/Hate/Offensive?,
589,Breitbart News Network,"Joe Biden: ‘A Black Man Invented the Light Bulb, Not a White Guy Named Edison’",['2020/09/04'],3202 comments,https://www.breitbart.com/politics/2020/09/04/joe-biden-a-black-man-invented-the-light-bulb-not-a-white-guy-named-edison/,Dr. Vinnie,AND the drive-thru resisting arrest.,FeralKidd,0,0,,
590,Breitbart News Network,"Joe Biden: ‘A Black Man Invented the Light Bulb, Not a White Guy Named Edison’",['2020/09/04'],3202 comments,https://www.breitbart.com/politics/2020/09/04/joe-biden-a-black-man-invented-the-light-bulb-not-a-white-guy-named-edison/,Dr. Vinnie,Blacks invented the drive-thru fight.,,3,?,,
591,Breitbart News Network,"Joe Biden: ‘A Black Man Invented the Light Bulb, Not a White Guy Named Edison’",['2020/09/04'],3202 comments,https://www.breitbart.com/politics/2020/09/04/joe-biden-a-black-man-invented-the-light-bulb-not-a-white-guy-named-edison/,Dr. Vinnie,Everywhere they go on the planet they cause crime and mayhem.,RJK RJK,1,?,,
592,Breitbart News Network,"Joe Biden: ‘A Black Man Invented the Light Bulb, Not a White Guy Named Edison’",['2020/09/04'],3202 comments,https://www.breitbart.com/politics/2020/09/04/joe-biden-a-black-man-invented-the-light-bulb-not-a-white-guy-named-edison/,Dr. Vinnie,Pandering instead of telling them to cut the BS.,,4,?,,
593,Breitbart News Network,"Joe Biden: ‘A Black Man Invented the Light Bulb, Not a White Guy Named Edison’",['2020/09/04'],3202 comments,https://www.breitbart.com/politics/2020/09/04/joe-biden-a-black-man-invented-the-light-bulb-not-a-white-guy-named-edison/,Dr. Vinnie,"The schools are failed because of the violent, incorrigible, black kids in them.",Steam Town,1,?,,
594,Breitbart News Network,"Joe Biden: ‘A Black Man Invented the Light Bulb, Not a White Guy Named Edison’",['2020/09/04'],3202 comments,https://www.breitbart.com/politics/2020/09/04/joe-biden-a-black-man-invented-the-light-bulb-not-a-white-guy-named-edison/,Dr. Vinnie,A black man invented hitting whitey on the back of the head with a brick.,,4,?,,
595,Breitbart News Network,"Joe Biden: ‘A Black Man Invented the Light Bulb, Not a White Guy Named Edison’",['2020/09/04'],3202 comments,https://www.breitbart.com/politics/2020/09/04/joe-biden-a-black-man-invented-the-light-bulb-not-a-white-guy-named-edison/,Dr. Vinnie,Blacks did invent the knockout game.,,3,?,,
596,Breitbart News Network,"Joe Biden: ‘A Black Man Invented the Light Bulb, Not a White Guy Named Edison’",['2020/09/04'],3202 comments,https://www.breitbart.com/politics/2020/09/04/joe-biden-a-black-man-invented-the-light-bulb-not-a-white-guy-named-edison/,Dr. Vinnie,Blacks did invent live streaming police chases.,,6,?,,
597,Breitbart News Network,"Joe Biden: ‘A Black Man Invented the Light Bulb, Not a White Guy Named Edison’",['2020/09/04'],3202 comments,https://www.breitbart.com/politics/2020/09/04/joe-biden-a-black-man-invented-the-light-bulb-not-a-white-guy-named-edison/,Dr. Vinnie,Why not tell them the truth?  That they're useless and violent.,,4,?,,
598,Breitbart News Network,"Joe Biden: ‘A Black Man Invented the Light Bulb, Not a White Guy Named Edison’",['2020/09/04'],3202 comments,https://www.breitbart.com/politics/2020/09/04/joe-biden-a-black-man-invented-the-light-bulb-not-a-white-guy-named-edison/,Dr. Vinnie,Kang inventors.,Society,2,?,,
599,Breitbart News Network,"Joe Biden: ‘A Black Man Invented the Light Bulb, Not a White Guy Named Edison’",['2020/09/04'],3202 comments,https://www.breitbart.com/politics/2020/09/04/joe-biden-a-black-man-invented-the-light-bulb-not-a-white-guy-named-edison/,Dr. Vinnie,Desperately trying to show that this communitay contributes something positive to the country.,,1,?,,
600,Breitbart News Network,"Joe Biden: ‘A Black Man Invented the Light Bulb, Not a White Guy Named Edison’",['2020/09/04'],3202 comments,https://www.breitbart.com/politics/2020/09/04/joe-biden-a-black-man-invented-the-light-bulb-not-a-white-guy-named-edison/,Dr. Vinnie,And blacks discovered the moon too.  Suck on it whitey!,,0,0,,
601,Breitbart News Network,"Joe Biden: ‘A Black Man Invented the Light Bulb, Not a White Guy Named Edison’",['2020/09/04'],3202 comments,https://www.breitbart.com/politics/2020/09/04/joe-biden-a-black-man-invented-the-light-bulb-not-a-white-guy-named-edison/,Dr. Vinnie,"Talk about the crime stats, Joe",,2,?,,
602,Breitbart News Network,"Joe Biden: ‘A Black Man Invented the Light Bulb, Not a White Guy Named Edison’",['2020/09/04'],3202 comments,https://www.breitbart.com/politics/2020/09/04/joe-biden-a-black-man-invented-the-light-bulb-not-a-white-guy-named-edison/,Dr. Vinnie,They hadn't invented shoes when whitey showed up.,llortretsam,1,?,,
603,Breitbart News Network,"Joe Biden: ‘A Black Man Invented the Light Bulb, Not a White Guy Named Edison’",['2020/09/04'],3202 comments,https://www.breitbart.com/politics/2020/09/04/joe-biden-a-black-man-invented-the-light-bulb-not-a-white-guy-named-edison/,Dr. Vinnie,Put Hunter in jail too.,Dell,2,?,,
604,Breitbart News Network,"Joe Biden: ‘A Black Man Invented the Light Bulb, Not a White Guy Named Edison’",['2020/09/04'],3202 comments,https://www.breitbart.com/politics/2020/09/04/joe-biden-a-black-man-invented-the-light-bulb-not-a-white-guy-named-edison/,Dr. Vinnie,Pathetic.,,2,?,,
605,Breitbart News Network,"Joe Biden: ‘A Black Man Invented the Light Bulb, Not a White Guy Named Edison’",['2020/09/04'],3202 comments,https://www.breitbart.com/politics/2020/09/04/joe-biden-a-black-man-invented-the-light-bulb-not-a-white-guy-named-edison/,Dr. Vinnie,"Yes, but such a smart percentage.  Most cost taxpayers a fortune .",liberalzapper,1,?,,
606,Breitbart News Network,"Joe Biden: ‘A Black Man Invented the Light Bulb, Not a White Guy Named Edison’",['2020/09/04'],3202 comments,https://www.breitbart.com/politics/2020/09/04/joe-biden-a-black-man-invented-the-light-bulb-not-a-white-guy-named-edison/,Dr. Vinnie,And blacks discovered da moon too.,Kanucklehead,0,0,,
607,Breitbart News Network,"Joe Biden: ‘A Black Man Invented the Light Bulb, Not a White Guy Named Edison’",['2020/09/04'],3202 comments,https://www.breitbart.com/politics/2020/09/04/joe-biden-a-black-man-invented-the-light-bulb-not-a-white-guy-named-edison/,Dr. Vinnie,Desperately trying to show that blacks contribute something positive to our society.,,8,1,,
608,Breitbart News Network,"Joe Biden: ‘A Black Man Invented the Light Bulb, Not a White Guy Named Edison’",['2020/09/04'],3202 comments,https://www.breitbart.com/politics/2020/09/04/joe-biden-a-black-man-invented-the-light-bulb-not-a-white-guy-named-edison/,Dr. Vinnie,"Yea!  And blacks discovered the moon too, not whitey!!",,1,?,,
609,Breitbart News Network,Watch: Teacher Screams at ‘B*tch Ass’ Police Officers: ‘I Can’t F**king Control’…,['2020/09/03'],1531 comments,https://www.breitbart.com/politics/2020/09/03/watch-teacher-screams-btch-ass-police-officers-cant-fking-control-temper/,Dr. Vinnie,You Canadians should hang your head low and ride the global short bus. We've seen the jackass leader you elected.  Failed substitute drama teacher is he?  My those are impressive qualifications.,The Far Left Did That!!!,1,?,,
610,Breitbart News Network,Watch: Teacher Screams at ‘B*tch Ass’ Police Officers: ‘I Can’t F**king Control’…,['2020/09/03'],1531 comments,https://www.breitbart.com/politics/2020/09/03/watch-teacher-screams-btch-ass-police-officers-cant-fking-control-temper/,Dr. Vinnie,"0:02 I'm a teecha, I'm a teecha",ScienceABC123,1,?,,
611,Breitbart News Network,Watch: Teacher Screams at ‘B*tch Ass’ Police Officers: ‘I Can’t F**king Control’…,['2020/09/03'],1531 comments,https://www.breitbart.com/politics/2020/09/03/watch-teacher-screams-btch-ass-police-officers-cant-fking-control-temper/,Dr. Vinnie,How can the black communitay hope to improve if these are their role models?,,5,?,,
612,Breitbart News Network,Watch: Teacher Screams at ‘B*tch Ass’ Police Officers: ‘I Can’t F**king Control’…,['2020/09/03'],1531 comments,https://www.breitbart.com/politics/2020/09/03/watch-teacher-screams-btch-ass-police-officers-cant-fking-control-temper/,Dr. Vinnie,The problem is the single mothers of her students don't see anything wrong with her behavior.,,6,?,,
613,Breitbart News Network,Watch: Teacher Screams at ‘B*tch Ass’ Police Officers: ‘I Can’t F**king Control’…,['2020/09/03'],1531 comments,https://www.breitbart.com/politics/2020/09/03/watch-teacher-screams-btch-ass-police-officers-cant-fking-control-temper/,Dr. Vinnie,"I always thought that Moslon slogan was an affront to the Bible. Exodus 3:14 ""I AM WHO I AM"".",The Far Left Did That!!!,1,?,,
614,Breitbart News Network,Watch: Teacher Screams at ‘B*tch Ass’ Police Officers: ‘I Can’t F**king Control’…,['2020/09/03'],1531 comments,https://www.breitbart.com/politics/2020/09/03/watch-teacher-screams-btch-ass-police-officers-cant-fking-control-temper/,Dr. Vinnie,Newfy jokes are the best.,The Far Left Did That!!!,1,?,,
615,Breitbart News Network,Watch: Teacher Screams at ‘B*tch Ass’ Police Officers: ‘I Can’t F**king Control’…,['2020/09/03'],1531 comments,https://www.breitbart.com/politics/2020/09/03/watch-teacher-screams-btch-ass-police-officers-cant-fking-control-temper/,Dr. Vinnie,Exactly. Until they're 18 and then they're the cops' problem.,Tonto Epstein,0,0,,
616,Breitbart News Network,Watch: Teacher Screams at ‘B*tch Ass’ Police Officers: ‘I Can’t F**king Control’…,['2020/09/03'],1531 comments,https://www.breitbart.com/politics/2020/09/03/watch-teacher-screams-btch-ass-police-officers-cant-fking-control-temper/,Dr. Vinnie,She doesn't realize how pathetic she looks.,,2,?,,
617,Breitbart News Network,Watch: Teacher Screams at ‘B*tch Ass’ Police Officers: ‘I Can’t F**king Control’…,['2020/09/03'],1531 comments,https://www.breitbart.com/politics/2020/09/03/watch-teacher-screams-btch-ass-police-officers-cant-fking-control-temper/,Dr. Vinnie,"If that's the ""teecha"" can you imagine how base her students are.",,0,0,,
618,Breitbart News Network,Watch: Teacher Screams at ‘B*tch Ass’ Police Officers: ‘I Can’t F**king Control’…,['2020/09/03'],1531 comments,https://www.breitbart.com/politics/2020/09/03/watch-teacher-screams-btch-ass-police-officers-cant-fking-control-temper/,Dr. Vinnie,She teaches black kids in DC.  No one cares that she's incompetent or knows she's this crazy.,,2,?,,
619,Breitbart News Network,Watch: Pregnant Aussie Mother Arrested for Allegedly ‘Inciting’ Coronavirus Lock…,['2020/09/02'],4864 comments,https://www.breitbart.com/asia/2020/09/02/watch-pregnant-aussie-mother-arrested-for-allegedly-inciting-coronavirus-lockdown-protest/,Dr. Vinnie,The 2ndA is the ONLY thing preventing the one world global government.  Believe it!,,1,?,,
620,Breitbart News Network,Video Shows Cops Used ‘Spit Hood’ While Restraining Naked Black Man Who Died o…,['2020/09/03'],2128 comments,https://www.breitbart.com/crime/2020/09/03/video-shows-cops-used-spit-hood-while-restraining-naked-black-man-who-died-of-asphyxiation/,Dr. Vinnie,Major drug dealers should stay in prison.  Not be at the RNC.,,1,4,,
621,Breitbart News Network,"Joe Biden Meets with Blake Family — Including Antisemitic, Racist Father",['2020/09/03'],3828 comments,https://www.breitbart.com/politics/2020/09/03/joe-biden-meets-with-blake-family-including-antisemitic-racist-father/,Dr. Vinnie,So basically he's a regular Democrat voter.,,1,?,,
622,Breitbart News Network,"Joe Biden Meets with Blake Family — Including Antisemitic, Racist Father",['2020/09/03'],3828 comments,https://www.breitbart.com/politics/2020/09/03/joe-biden-meets-with-blake-family-including-antisemitic-racist-father/,Dr. Vinnie,Bigots and felons?  That's the Democrat base.,Sam Waters,2,?,,
623,Breitbart News Network,Exclusive — Kevin McCarthy on Salon Scandal: ‘Every Single House Democrat’…,['2020/09/03'],325 comments,https://www.breitbart.com/politics/2020/09/03/kevin-mccarthy-salon-scandal-every-single-house-democrat-must-answer-pelosis-privilege/,Dr. Vinnie,And she still hasn't been fined by the city.,,0,0,,
624,Breitbart News Network,Exclusive — Kevin McCarthy on Salon Scandal: ‘Every Single House Democrat’…,['2020/09/03'],325 comments,https://www.breitbart.com/politics/2020/09/03/kevin-mccarthy-salon-scandal-every-single-house-democrat-must-answer-pelosis-privilege/,Dr. Vinnie,Pelosi proved we can vote in person.,,6,?,,
625,Breitbart News Network,Exclusive — Kevin McCarthy on Salon Scandal: ‘Every Single House Democrat’…,['2020/09/03'],325 comments,https://www.breitbart.com/politics/2020/09/03/kevin-mccarthy-salon-scandal-every-single-house-democrat-must-answer-pelosis-privilege/,Dr. Vinnie,Exactly.,2bigkahuna,2,?,,
626,Breitbart News Network,Watch: Teacher Screams at ‘B*tch Ass’ Police Officers: ‘I Can’t F**king Control’…,['2020/09/03'],1531 comments,https://www.breitbart.com/politics/2020/09/03/watch-teacher-screams-btch-ass-police-officers-cant-fking-control-temper/,Dr. Vinnie,"Anyone on welfare at this ""protest"" should be kicked off.",,2,?,,
627,Breitbart News Network,Watch: Teacher Screams at ‘B*tch Ass’ Police Officers: ‘I Can’t F**king Control’…,['2020/09/03'],1531 comments,https://www.breitbart.com/politics/2020/09/03/watch-teacher-screams-btch-ass-police-officers-cant-fking-control-temper/,Dr. Vinnie,That's some fine Brobonics.,The Far Left Did That!!!,1,?,,
628,Breitbart News Network,Watch: Teacher Screams at ‘B*tch Ass’ Police Officers: ‘I Can’t F**king Control’…,['2020/09/03'],1531 comments,https://www.breitbart.com/politics/2020/09/03/watch-teacher-screams-btch-ass-police-officers-cant-fking-control-temper/,Dr. Vinnie,Keep making excuses it's working wonderfully.,Retaining H2O,1,1,,
629,Breitbart News Network,Watch: Teacher Screams at ‘B*tch Ass’ Police Officers: ‘I Can’t F**king Control’…,['2020/09/03'],1531 comments,https://www.breitbart.com/politics/2020/09/03/watch-teacher-screams-btch-ass-police-officers-cant-fking-control-temper/,Dr. Vinnie,You noticed that too?,Guest,2,?,,
630,Breitbart News Network,Watch: Teacher Screams at ‘B*tch Ass’ Police Officers: ‘I Can’t F**king Control’…,['2020/09/03'],1531 comments,https://www.breitbart.com/politics/2020/09/03/watch-teacher-screams-btch-ass-police-officers-cant-fking-control-temper/,Dr. Vinnie,Pounds her chest like a s!lverback g0rilla ready to throw-down.,,2,?,,
631,Breitbart News Network,Watch: Teacher Screams at ‘B*tch Ass’ Police Officers: ‘I Can’t F**king Control’…,['2020/09/03'],1531 comments,https://www.breitbart.com/politics/2020/09/03/watch-teacher-screams-btch-ass-police-officers-cant-fking-control-temper/,Dr. Vinnie,She's also available to MC corporate training events and weddings.,,3,?,,
632,Breitbart News Network,Watch: Teacher Screams at ‘B*tch Ass’ Police Officers: ‘I Can’t F**king Control’…,['2020/09/03'],1531 comments,https://www.breitbart.com/politics/2020/09/03/watch-teacher-screams-btch-ass-police-officers-cant-fking-control-temper/,Dr. Vinnie,She enrolled in doctor college in the fall.,,0,0,,
633,Breitbart News Network,Watch: Teacher Screams at ‘B*tch Ass’ Police Officers: ‘I Can’t F**king Control’…,['2020/09/03'],1531 comments,https://www.breitbart.com/politics/2020/09/03/watch-teacher-screams-btch-ass-police-officers-cant-fking-control-temper/,Dr. Vinnie,Berf Dey.,RETCPO,1,?,,
634,Breitbart News Network,Watch: Teacher Screams at ‘B*tch Ass’ Police Officers: ‘I Can’t F**king Control’…,['2020/09/03'],1531 comments,https://www.breitbart.com/politics/2020/09/03/watch-teacher-screams-btch-ass-police-officers-cant-fking-control-temper/,Dr. Vinnie,She is Exhibit A.,Lie Detector,6,?,,
635,Breitbart News Network,Watch: Teacher Screams at ‘B*tch Ass’ Police Officers: ‘I Can’t F**king Control’…,['2020/09/03'],1531 comments,https://www.breitbart.com/politics/2020/09/03/watch-teacher-screams-btch-ass-police-officers-cant-fking-control-temper/,Dr. Vinnie,"That is a BT1000.  It can't be bargained with, it can't be reasoned with. It doesn't feel pity, or remorse, or fear, and it absolutely will not stop. Ever. Until you are dead.",,3,?,,
636,Breitbart News Network,Watch: Teacher Screams at ‘B*tch Ass’ Police Officers: ‘I Can’t F**king Control’…,['2020/09/03'],1531 comments,https://www.breitbart.com/politics/2020/09/03/watch-teacher-screams-btch-ass-police-officers-cant-fking-control-temper/,Dr. Vinnie,The hair-hatted hooligans.,,0,0,,
637,Breitbart News Network,Watch: Teacher Screams at ‘B*tch Ass’ Police Officers: ‘I Can’t F**king Control’…,['2020/09/03'],1531 comments,https://www.breitbart.com/politics/2020/09/03/watch-teacher-screams-btch-ass-police-officers-cant-fking-control-temper/,Dr. Vinnie,The BT1000 making a fool of herself again.,,0,0,,
638,Breitbart News Network,Watch: Teacher Screams at ‘B*tch Ass’ Police Officers: ‘I Can’t F**king Control’…,['2020/09/03'],1531 comments,https://www.breitbart.com/politics/2020/09/03/watch-teacher-screams-btch-ass-police-officers-cant-fking-control-temper/,Dr. Vinnie,Helpfully 4chan can find her school.,,0,0,,
639,Breitbart News Network,Watch: Teacher Screams at ‘B*tch Ass’ Police Officers: ‘I Can’t F**king Control’…,['2020/09/03'],1531 comments,https://www.breitbart.com/politics/2020/09/03/watch-teacher-screams-btch-ass-police-officers-cant-fking-control-temper/,Dr. Vinnie,Affirmative Action teacher.,,0,0,,
640,Breitbart News Network,Watch: Teacher Screams at ‘B*tch Ass’ Police Officers: ‘I Can’t F**king Control’…,['2020/09/03'],1531 comments,https://www.breitbart.com/politics/2020/09/03/watch-teacher-screams-btch-ass-police-officers-cant-fking-control-temper/,Dr. Vinnie,Brobonics,BLM Inc_Is_Evil,0,0,,
641,Breitbart News Network,Kayleigh McEnany Demands Nancy Pelosi Apologize for Maskless Hair Salon Visit,['2020/09/03'],494 comments,https://www.breitbart.com/politics/2020/09/03/kayleigh-mcenany-demands-nancy-pelosi-apologize-maskless-hair-salon-visit/,Dr. Vinnie,Pelosi proved we can vote in person.,,2,?,,
642,Breitbart News Network,Nolte: Washington Post Says Election Will End in Violence Unless Biden Wins Lands…,['2020/09/03'],5232 comments,https://www.breitbart.com/the-media/2020/09/03/nolte-washington-post-says-election-will-end-violence-unless-biden-wins-landslide/,Dr. Vinnie,The 2ndA is the ONLY thing preventing the one world global government.,,5,?,,
643,Breitbart News Network,Nolte: Washington Post Says Election Will End in Violence Unless Biden Wins Lands…,['2020/09/03'],5232 comments,https://www.breitbart.com/the-media/2020/09/03/nolte-washington-post-says-election-will-end-violence-unless-biden-wins-landslide/,Dr. Vinnie,China wants a civil war to weaken us.,,1,?,,
644,Breitbart News Network,Nolte: Washington Post Says Election Will End in Violence Unless Biden Wins Lands…,['2020/09/03'],5232 comments,https://www.breitbart.com/the-media/2020/09/03/nolte-washington-post-says-election-will-end-violence-unless-biden-wins-landslide/,Dr. Vinnie,The 2A is the ONLY thing preventing the one world global government.,,5,?,,
645,The Gateway Pundit,Joe Biden Brushes Off Reporters Shouting Questions at Him After He Deplanes in Mi…,['2020/09'],131 comments,https://www.thegatewaypundit.com/2020/09/joe-biden-brushes-off-reporters-shouting-questions-deplanes-milwaukee-video/,Dr. Vinnie,"Hand sanitizer for thee, but not for me.",,0,0,,
646,The Gateway Pundit,Joe Biden Brushes Off Reporters Shouting Questions at Him After He Deplanes in Mi…,['2020/09'],131 comments,https://www.thegatewaypundit.com/2020/09/joe-biden-brushes-off-reporters-shouting-questions-deplanes-milwaukee-video/,Dr. Vinnie,They shook hands because all the Dems know it's a SCAMDEMIC!,,0,0,,
647,The Gateway Pundit,Joe Biden Brushes Off Reporters Shouting Questions at Him After He Deplanes in Mi…,['2020/09'],131 comments,https://www.thegatewaypundit.com/2020/09/joe-biden-brushes-off-reporters-shouting-questions-deplanes-milwaukee-video/,Dr. Vinnie,Did Biden shake hands?,,1,?,,
648,Breitbart News Network,CNN’s Lemon: Pelosi Should Have Accepted Responsibility for Maskless Salon Visit,['2020/09/03'],579 comments,https://www.breitbart.com/clips/2020/09/03/cnns-lemon-pelosi-should-have-accepted-responsibility-for-maskless-salon-visit/,Dr. Vinnie,Because she's incapable of telling the truth.,,0,0,,
649,Breitbart News Network,Portland Mayor Ted Wheeler Looking to Move After Protesters Target His Condo B…,['2020/09/02'],3052 comments,https://www.breitbart.com/politics/2020/09/02/portland-mayor-ted-wheeler-looking-to-move-after-protesters-target-his-condo-building/,Dr. Vinnie,"Looking to move? No, told to move by his condo board.",,0,0,,
650,Breitbart News Network,"NFL, NFLPA Announce 1-Hour Televised Social Justice Special on NBC",['2020/09/03'],3292 comments,https://www.breitbart.com/sports/2020/09/03/nfl-nflpa-announce-1-hour-televised-social-justice-special-on-nbc/,Dr. Vinnie,BLM says the rainbow flag is a white supremacy symbol because it separates all the colors.,,1,?,,
651,Breitbart News Network,"NFL, NFLPA Announce 1-Hour Televised Social Justice Special on NBC",['2020/09/03'],3292 comments,https://www.breitbart.com/sports/2020/09/03/nfl-nflpa-announce-1-hour-televised-social-justice-special-on-nbc/,Dr. Vinnie,Haven't watched a game in years.  Find a new pastime.,,1,?,,
652,Breitbart News Network,"NFL, NFLPA Announce 1-Hour Televised Social Justice Special on NBC",['2020/09/03'],3292 comments,https://www.breitbart.com/sports/2020/09/03/nfl-nflpa-announce-1-hour-televised-social-justice-special-on-nbc/,Dr. Vinnie,Killing the Golden Goose.  Way to go morons.,,0,0,,
653,Breitbart News Network,Iran’s Ayatollah Launches Unhinged Twitter Rant Against ‘Filthy Zionist’ Jare…,['2020/09/03'],162 comments,https://www.breitbart.com/national-security/2020/09/03/irans-ayatollah-launches-unhinged-twitter-rant-against-filthy-zionist-jared-kushner/,Dr. Vinnie,"Jack Dorsey:  ""Give the supreme leader a blue check mark ASAP.""",,0,0,,
654,Breitbart News Network,Iran’s Ayatollah Launches Unhinged Twitter Rant Against ‘Filthy Zionist’ Jare…,['2020/09/03'],162 comments,https://www.breitbart.com/national-security/2020/09/03/irans-ayatollah-launches-unhinged-twitter-rant-against-filthy-zionist-jared-kushner/,Dr. Vinnie,Or BLM.,cheatemandhowepartdeux,0,0,,
655,Breitbart News Network,"Turkey Demolishes Iconic Christian Church, the ‘Hagia Sophia of Bursa’",['2020/09/03'],486 comments,https://www.breitbart.com/national-security/2020/09/03/turkey-demolishes-iconic-christian-church-the-hagia-sophia-of-bursa/,Dr. Vinnie,And yet Putin still backs Turkey?,,0,0,,
656,Breitbart News Network,"WATCH: Joe Biden Claims, Without Evidence, Portland Victim Incited His Ow…",['2020/09/02'],3771 comments,https://www.breitbart.com/politics/2020/09/02/watch-joe-biden-claims-without-evidence-portland-victim-incited-his-own-death/,Dr. Vinnie,Cornpop was a bad dude.  He deserved to have a chain wrapped around his head.,,1,?,,
657,Breitbart News Network,Bill Clinton: Trump Will Be ‘Stacking Sandbags’ to Stay in the White House Aft…,['2020/09/03'],2703 comments,https://www.breitbart.com/politics/2020/09/03/bill-clinton-trump-will-be-stacking-sandbags-to-stay-white-house-losing-biden/,Dr. Vinnie,Or face charges.,nancy,1,?,,
658,Breitbart News Network,Bill Clinton: Trump Will Be ‘Stacking Sandbags’ to Stay in the White House Aft…,['2020/09/03'],2703 comments,https://www.breitbart.com/politics/2020/09/03/bill-clinton-trump-will-be-stacking-sandbags-to-stay-white-house-losing-biden/,Dr. Vinnie,Says the couple who stole everything from the WH that wasn't nailed down.,,2,?,,
659,Breitbart News Network,Mitt Romney: Trump’s Tweets ‘Intended to Further Inflame Racial Tensions’,['2020/09/03'],1733 comments,https://www.breitbart.com/2020-election/2020/09/03/mitt-romney-trumps-tweets-intended-further-inflame-racial-tensions/,Dr. Vinnie,"Thanks again Utah, you bunch of morons.",,3,?,,
660,Breitbart News Network,Joe Biden Denies Calling for National Mask Mandate: ‘I’m a Constitutionalist’,['2020/09/02'],955 comments,https://www.breitbart.com/politics/2020/09/02/joe-biden-denies-calling-for-national-mask-mandate-im-a-constitutionalist/,Dr. Vinnie,"This post is being deleted.  Please cut and paste versions of it:""Pelosi proved we can vote in person.""",,0,0,,
661,Breitbart News Network,Poll: Fans Say NBA Has Become ‘Too Political’ as Ratings Crumble,['2020/09/03'],1050 comments,https://www.breitbart.com/sports/2020/09/03/poll-fans-say-nba-has-become-too-political-as-ratings-crumble/,Dr. Vinnie,Only losers still watch this garbage.,,1,?,,
662,Breitbart News Network,FNC’s Carlson: Pelosi Hair Salon Incident a ‘Metaphor for How Liberals See Our Cou…,['2020/09/03'],452 comments,https://www.breitbart.com/clips/2020/09/03/fncs-carlson-pelosi-hair-salon-incident-a-metaphor-for-how-liberals-see-our-country/,Dr. Vinnie,She got caught with her mask down.,Mike,0,0,,
663,Breitbart News Network,"California Legislature Passes Bill Reducing Penalties for Oral, Anal Sex with Willing…",['2020/09/03'],5584 comments,https://www.breitbart.com/politics/2020/09/03/california-legislature-passes-bill-reduce-penalties-oral-anal-sex-willing-children/,Dr. Vinnie,Heterosexuals reproduce.Homosexuals recruit.,,2,?,,
664,Breitbart News Network,"Jobless Claims Fall to 881,000, Lowest Since Pandemic Hit",['2020/09/03'],909 comments,https://www.breitbart.com/economy/2020/09/03/jobless-claims-fall-to-881000-lowest-since-pandemic-hit/,Dr. Vinnie,Democrat Hawaii is locked down.,USA ALM,1,?,,
665,Breitbart News Network,"Jobless Claims Fall to 881,000, Lowest Since Pandemic Hit",['2020/09/03'],909 comments,https://www.breitbart.com/economy/2020/09/03/jobless-claims-fall-to-881000-lowest-since-pandemic-hit/,Dr. Vinnie,"This post is being deleted. Please cut and paste versions of it:""Pelosi proved we can vote in person.""",,0,0,,
666,Breitbart News Network,Facebook Will Ban Campaigns from Uploading Ads in Last Week of Election t…,['2020/09/03'],2350 comments,https://www.breitbart.com/tech/2020/09/03/facebook-will-ban-campaigns-from-uploading-ads-in-last-week-of-election-to-avoid-civil-unrest/,Dr. Vinnie,"This post is being deleted please cut and paste versions of it:""Pelosi proved we can vote in person.""",,3,?,,
667,Breitbart News Network,Lawsuit Seeks to Ban Kanye West from Arizona Ballot,['2020/09/03'],314 comments,https://www.breitbart.com/entertainment/2020/09/03/lawsuit-seeks-to-ban-kanye-west-from-arizona-ballot/,Dr. Vinnie,Pelosi proved we can vote in person. An 80 yo being in a confined building for a couple hours with no mask. Let's face facts she got her hair colored too.,,3,?,,
668,Breitbart News Network,Lawsuit Seeks to Ban Kanye West from Arizona Ballot,['2020/09/03'],314 comments,https://www.breitbart.com/entertainment/2020/09/03/lawsuit-seeks-to-ban-kanye-west-from-arizona-ballot/,Dr. Vinnie,Democrats are afraid Kanye will siphon off black votes.,Dee Day,2,?,,
669,The Gateway Pundit,"SHOCKING: Democrat New York Governor Threatens President Trump: He ""Better…",['2020/09'],1005 comments,https://www.thegatewaypundit.com/2020/09/shocking-democrat-new-york-governor-threatens-president-trump-better-army-protect-comes-nyc/,Dr. Vinnie,Pelosi proved we can vote in person.,,5,?,,
670,The Gateway Pundit,"SHOCKING: Democrat New York Governor Threatens President Trump: He ""Better…",['2020/09'],1005 comments,https://www.thegatewaypundit.com/2020/09/shocking-democrat-new-york-governor-threatens-president-trump-better-army-protect-comes-nyc/,Dr. Vinnie,Cuomo admitting he's lost control.,,1,?,,
671,The Gateway Pundit,Latest Poll: Pennsylvania Tied Up -- 46 to 46 -- with President Trump Receiving 27…,['2020/09'],158 comments,https://www.thegatewaypundit.com/2020/09/latest-poll-pennsylvania-tied-46-46-president-trump-receiving-27-black-vote-aint-black-joe-biden/,Dr. Vinnie,Prediction: Biden will get Covid and will recover a week before the election.,,3,?,,
672,The Gateway Pundit,Peaceful Protest: Black Lives Matter Activist from Indiana Charged with 19 Fe…,['2020/09'],300 comments,https://www.thegatewaypundit.com/2020/09/peaceful-protest-black-lives-matter-activist-indiana-charged-19-felonies-attacking-gassing-police-san-diego/,Dr. Vinnie,Pelosi proved we can vote in person.,,3,?,,
673,The Gateway Pundit,"Biden Speaks Gibberish as He Tries to Call Out Trump: ""Stop Your Boast About -- Ne…",['2020/09'],778 comments,https://www.thegatewaypundit.com/2020/09/biden-speaks-gibberish-tries-call-trump-stop-boast-never-seemed-can-anything-video/,Dr. Vinnie,Pelosi proved we can vote in person..,,2,?,,
